timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
76934115,-0.46070772,0.41652712,-3.2383676,0.0,0.0010795338,0.2118692,0.21339029,-0.95371634,0.0,0.0,-0.08,1,0,0,0,0,0
77038115,-0.4611359,0.41604617,-3.2383575,0.0,0.0010736155,0.21163963,0.21361795,-0.95371634,0.0,0.0,-0.08,1,0,0,0,0,0
77142126,-0.059836082,0.07509814,-3.1416118,0.0,0.0011133937,0.037523735,0.029892134,-0.9988479,0.0,0.0,-0.08,1,0,0,0,0,0
77242180,-0.0015798147,0.0016559825,-3.1395144,0.0,0.0010397568,0.0008271696,0.00079076696,-0.9999988,0.0,0.0,-0.08,1,0,0,0,0,0
77346174,-1.1864735e-05,-2.2144566e-06,-3.1389816,0.0,0.001305536,-1.1149723e-06,5.930917e-06,-0.99999917,0.0,0.0,-0.08,1,0,0,0,0,0
77446195,4.2124788e-07,-6.281316e-07,-3.1391542,0.0,0.0012192286,-3.1380878e-07,-2.110067e-07,-0.9999993,0.0,0.0,-0.08,1,0,0,0,0,0
77546266,1.5350693e-08,-1.7158797e-08,-3.139461,0.0,0.0010658064,-8.571213e-09,-7.684486e-09,-0.9999994,0.0,0.0,-0.08,1,0,0,0,0,0
77650100,3.011429e-10,-1.5286737e-10,-3.139639,0.0,0.0009768762,-7.628656e-11,-1.5064604e-10,-0.9999995,0.0,0.0,-0.08,1,0,0,0,0,0
77750230,0.0,-0.0,-3.1392136,0.0,0.0011895455,0.0,-0.0,-0.9999993,0.0,0.0,-0.08,1,0,0,0,0,0
77854144,0.0,-0.0,-3.139295,0.0,0.0011487759,0.0,-0.0,-0.99999934,0.0,0.0,-0.08,1,0,0,0,0,0
77954094,0.0,-0.0,-3.139006,0.0,0.0012933767,0.0,-0.0,-0.99999917,0.0,0.0,-0.08,1,0,0,0,0,0
78054074,0.0,-0.0,-3.1387298,0.0,0.0014314209,0.0,-0.0,-0.999999,0.0,0.0,-0.08,1,0,0,0,0,0
78158124,0.0,-0.0,-3.1397877,0.0,0.0009024897,0.0,-0.0,-0.9999996,0.0,0.0,-0.08,1,0,0,0,0,0
78262211,0.0,-0.0,-3.1401377,0.0,0.0007274905,0.0,-0.0,-0.99999976,0.0,0.0,-0.08,1,0,0,0,0,0
78362228,0.0,-0.0,-3.1402786,0.0,0.00065703783,0.0,-0.0,-0.99999976,0.0,0.0,-0.08,1,0,0,0,0,0
78466285,0.0,-0.0,-3.140374,0.0,0.0006093541,0.0,-0.0,-0.9999998,0.0,0.0,-0.08,1,0,0,0,0,0
78566111,0.0,-0.0,-3.1400876,0.0,0.0007525245,0.0,-0.0,-0.9999997,0.0,0.0,-0.08,1,0,0,0,0,0
78666203,0.0,-0.0,-3.140255,0.0,0.00066883955,0.0,-0.0,-0.99999976,0.0,0.0,-0.08,1,0,0,0,0,0
78770071,0.0,-0.0,-3.1400928,0.0,0.00074990187,0.0,-0.0,-0.9999997,0.0,0.0,-0.094406895,1,0,0,0,0,0
78870095,0.0,-0.0,-3.1404636,-3.243422e-29,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.16757256,1,0,0,0,0,0
78974120,0.0,-0.0,-3.1404636,3.7697925e-31,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.22161254,1,0,0,0,0,0
79074248,0.0,-0.0,-3.1404636,2.0018372e-32,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.21968673,1,0,0,0,0,0
79174067,0.0,-0.0,-3.1404636,5.9408855e-34,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.21966162,1,0,0,0,0,0
79278190,0.0,-0.0,-3.1404636,3.1301707e-37,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.21966262,1,0,0,0,0,0
79382155,0.0,-0.0,-3.1404636,-6.7794066e-37,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.22075103,1,0,0,0,0,0
79482182,0.0,-0.0,-3.1404636,-8.746499e-39,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.24941288,1,0,0,0,0,0
79586185,0.0,-0.0,-3.1404636,-5.2627e-41,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.25202468,1,0,0,0,0,0
79686210,0.0,-0.0,-3.1404636,7.498e-42,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.2829477,1,0,0,0,0,0
79786367,0.0,-0.0,-3.1404636,1.12e-43,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.2813867,1,0,0,0,0,0
79890121,0.0,-0.0,-3.1404636,-4e-45,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.29392257,1,0,0,0,0,0
79990126,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.30714527,1,0,0,0,0,0
80094140,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.31163687,1,0,0,0,0,0
80194068,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.31281477,1,0,0,0,0,0
80294125,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.314062,1,0,0,0,0,0
80398112,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.343588,1,0,0,0,0,0
80498149,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.34208816,1,0,0,0,0,0
80598094,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.34380236,1,0,0,0,0,0
80702058,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.3747974,1,0,0,0,0,0
80802133,0.0,-0.0,-3.1404636,0.0,0.0005645315,0.0,-0.0,-0.9999998,0.0,0.0,-0.37348858,1,0,0,0,0,0
80902110,0.0,-0.0010370562,-3.1404636,0.0,0.0005645314,-0.000518528,-2.9272545e-07,-0.9999997,0.0,0.0,-0.3745478,1,0,0,0,0,0
81006128,0.0,-0.0036496697,-3.1404636,0.0,0.00056453055,-0.0018248335,-1.0301761e-06,-0.99999815,0.0,0.0,-0.404121,1,0,0,0,0,0
81106352,0.0,-0.009214426,-3.1404636,0.0,0.0005645255,-0.004607196,-2.6009077e-06,-0.9999892,0.0,0.0,-0.4028316,1,0,0,0,0,0
81210200,0.0,-0.030229703,-3.1404636,0.0,0.000564467,-0.015114273,-8.532485e-06,-0.9998856,0.0,0.0,-0.40284276,1,0,0,0,0,0
81310203,0.0,-0.0433366,-3.1404636,0.0,0.000564399,-0.021666601,-1.22314805e-05,-0.9997651,0.0,0.0,-0.4028434,1,0,0,0,0,0
81410183,0.0,-0.045013957,-3.1404636,0.0,0.0005643885,-0.022505075,-1.2704825e-05,-0.99974656,0.0,0.0,-0.40389898,1,0,0,0,0,0
81514079,0.0,-0.05028667,-3.1404636,0.0,0.000564353,-0.025140682,-1.41927085e-05,-0.99968374,0.0,0.0,-0.40488622,1,0,0,0,0,0
81614153,0.0,-0.07066572,-3.1404636,0.0,0.00056417915,-0.0353255,-1.9942361e-05,-0.9993757,0.0,0.0,-0.406133,1,0,0,0,0,0
81717289,0.0,-0.08268955,-3.1404636,0.0,0.00056404906,-0.04133299,-2.3333778e-05,-0.99914527,0.0,0.0,-0.4116595,1,0,0,0,0,0
81819776,0.0,-0.08494762,-3.1404636,0.0,0.00056402234,-0.042461034,-2.3970595e-05,-0.99909794,0.0,0.0,-0.4366067,1,0,0,0,0,0
81918060,0.0,-0.08492348,-3.1404636,0.0,0.00056402263,-0.042448975,-2.3963787e-05,-0.9990985,0.0,0.0,-0.43524843,1,0,0,0,0,0
82021362,0.0,-0.084925056,-3.1404636,0.0,0.00056402263,-0.04244976,-2.396423e-05,-0.9990984,0.0,0.0,-0.4352283,1,0,0,0,0,0
82121375,0.0,-0.08492517,-3.1404636,0.0,0.00056402263,-0.042449817,-2.3964263e-05,-0.9990984,0.0,0.0,-0.43614239,1,0,0,0,0,0
82223697,0.0,-0.08306334,-3.1404636,0.0,0.0005640447,-0.041519724,-2.3439196e-05,-0.9991375,0.0,0.0,-0.43744773,1,0,0,0,0,0
82326176,0.0,-0.08192622,-3.1404636,0.0,0.0005640579,-0.040951647,-2.3118499e-05,-0.99916095,0.0,0.0,-0.44183934,1,0,0,0,0,0
82426164,0.0,-0.081943914,-3.1404636,0.0,0.00056405773,-0.040960487,-2.3123488e-05,-0.9991606,0.0,0.0,-0.46560082,1,0,0,0,0,0
82529311,0.0,-0.083547615,-3.1404636,0.0,0.000564039,-0.04176165,-2.357577e-05,-0.99912745,0.0,0.0,-0.4645961,1,0,0,0,0,0
82630175,0.0,-0.087993294,-3.1404636,0.0,0.0005639852,-0.043982446,-2.482948e-05,-0.99903214,0.0,0.0,-0.46457854,1,0,0,0,0,0
82732497,0.0,-0.08687208,-3.1404636,0.0,0.000563999,-0.043422375,-2.4513301e-05,-0.99905664,0.0,0.0,-0.4645783,1,0,0,0,0,0
82833369,0.0,-0.08482264,-3.1404636,0.0,0.00056402385,-0.042398598,-2.3935347e-05,-0.9991006,0.0,0.0,-0.4645783,1,0,0,0,0,0
82933271,0.0,-0.08492657,-3.1404636,0.0,0.00056402263,-0.042450517,-2.3964658e-05,-0.9990984,0.0,0.0,-0.4645783,1,0,0,0,0,0
83037281,0.0,-0.08388817,-3.1404636,0.0,0.00056403497,-0.041931782,-2.3671815e-05,-0.9991203,0.0,0.0,-0.47951126,1,0,0,0,0,0
83137273,0.0,-0.08592249,-3.1404636,0.0,0.0005640106,-0.042948022,-2.4245515e-05,-0.99907714,0.0,0.0,-0.49473867,1,0,0,0,0,0
83237335,0.0,-0.09087861,-3.1404636,0.0,0.00056394876,-0.045423664,-2.5643092e-05,-0.99896765,0.0,0.0,-0.49564296,1,0,0,0,0,0
83341361,0.0,-0.091196254,-3.1404636,0.0,0.0005639447,-0.04558232,-2.573266e-05,-0.99896044,0.0,0.0,-0.49594432,1,0,0,0,0,0
83441283,0.0,-0.09652171,-3.1404636,0.0,0.0005638742,-0.04824212,-2.7234199e-05,-0.9988355,0.0,0.0,-0.49595186,1,0,0,0,0,0
83545325,0.0,-0.09238391,-3.1404636,0.0,0.0005639293,-0.046175525,-2.606754e-05,-0.99893314,0.0,0.0,-0.52368623,1,0,0,0,0,0
83649292,0.0,-0.08768225,-3.1404636,0.0,0.00056398904,-0.04382707,-2.4741767e-05,-0.99903893,0.0,0.0,-0.53354955,1,0,0,0,0,0
83749446,0.0,-0.08655685,-3.1404636,0.0,0.00056400284,-0.04326491,-2.4424407e-05,-0.99906343,0.0,0.0,-0.5337357,1,0,0,0,0,0
83849449,0.0,-0.08490759,-3.1404636,0.0,0.0005640228,-0.042441037,-2.3959305e-05,-0.9990988,0.0,0.0,-0.53398407,1,0,0,0,0,0
83953377,0.0,-0.08699847,-3.1404636,0.0,0.0005639975,-0.04348551,-2.4548945e-05,-0.9990539,0.0,0.0,-0.53493065,1,0,0,0,0,0
84057323,0.0,-0.0899594,-3.1404636,0.0,0.0005639605,-0.044964526,-2.5383895e-05,-0.9989884,0.0,0.0,-0.56823903,1,0,0,0,0,0
