timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
76830364,23.7226,23.737526,0.2728,0.3241461,0.0,6.752697,0.8374987,1.0225661,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
77334615,23.657,23.725573,0.372,0.29080462,0.0,6.7891912,0.8461662,1.0213368,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
77838466,23.534,23.669533,0.79359996,0.46900648,0.0,6.8692303,0.83724266,1.0226024,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
78342383,23.452,23.57078,1.0043999,0.8587778,0.0,7.0283666,0.8126007,1.0261139,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
78846904,22.8534,23.511833,1.3392,0.9441702,0.0,7.169274,0.7997561,1.0279537,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
79350588,22.8452,23.19189,2.9511998,2.2042289,0.0,7.6066375,0.72992235,1.0380737,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
79842888,22.5254,22.935837,4.3027997,3.0905263,0.0,8.10585,0.67792517,1.0457392,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
80346755,21.3774,22.625448,4.9972,4.1208954,0.0,8.780746,0.6104947,1.05585,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
80850382,21.9022,22.19959,6.9936,5.3557262,0.0,9.6425495,0.50783116,1.071625,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
81342379,21.2052,21.8321,7.5267997,6.453254,0.0,10.632394,0.42117983,1.0853112,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
81847631,20.4508,21.507286,8.4072,7.2130055,0.0,11.7166395,0.3421045,1.0981094,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
82346743,20.6394,21.220463,8.6676,7.961686,0.0,12.898707,0.2724133,1.1096416,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
82850077,20.4016,20.933313,9.2876,8.660504,0.0,14.180113,0.2018171,1.1215732,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
83353580,19.9834,20.655302,10.292,9.359811,0.0,15.5478,0.13240105,1.1335582,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1
83857557,19.3766,20.332657,11.5568,10.321497,0.0,17.075455,0.05112225,1.1479211,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,2
84349937,18.7944,19.954893,12.908401,11.490246,0.0,18.75321,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
84853566,19.188,19.675337,12.772,12.28706,0.0,20.556412,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
85357579,19.0486,19.505215,12.9332,12.602298,0.0,22.35305,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
85861748,18.9994,19.35116,13.2804,12.803978,0.0,24.163786,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
86365937,18.7698,19.101347,14.3468,13.559479,0.0,26.131117,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
86869621,18.6222,18.94659,14.160799,13.928843,0.0,28.120161,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
87373578,18.7206,18.827106,14.1732,14.111744,0.0,30.113575,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
87877611,18.7944,18.765055,14.2848,14.121948,0.0,32.091595,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
88381641,18.6632,18.673647,14.6072,14.38686,0.0,34.130493,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
88884971,18.3106,18.648117,14.1856,14.355657,0.0,36.138252,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
89388800,18.8026,18.632484,14.2848,14.275366,0.0,38.12828,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
89881182,18.491,18.63277,14.1856,14.235846,0.0,40.071964,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
90384810,18.491,18.631222,14.2848,14.230904,0.0,42.060524,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
90888840,18.5812,18.63873,14.1856,14.2536545,0.0,44.059788,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
91381293,18.901001,18.628626,14.433599,14.274975,0.0,46.01325,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
91885180,18.5812,18.6166,14.26,14.275603,0.0,48.012352,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
92388723,18.5484,18.596106,14.322,14.311513,0.0,50.016106,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
92892700,18.5566,18.58026,14.4832,14.365328,0.0,52.031254,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
93396758,18.8354,18.573685,14.5204,14.426943,0.0,54.058247,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
93900735,18.9994,18.613026,14.210401,14.3773775,0.0,56.069427,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
94405292,18.6878,18.638775,14.198,14.227898,0.0,58.04646,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
94908801,18.5074,18.656189,14.2352,14.193575,0.0,60.02775,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
95413189,18.8518,18.636003,14.2724,14.243741,0.0,62.029144,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
95913281,18.655,18.670263,14.136,14.211884,0.0,64.00164,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
96415955,19.1224,18.686918,14.3592,14.196065,0.0,65.980095,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
97915899,18.9174,18.829851,13.726799,13.692238,0.0,71.690735,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
98419969,19.0896,18.878262,13.4416,13.618398,0.0,73.59232,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
98924181,19.0486,18.878544,13.7144,13.610685,0.0,75.4951,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
99427894,18.532,18.856663,13.999599,13.791309,0.0,77.43943,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
99931963,18.6222,18.808773,14.408799,14.140857,0.0,79.453926,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
100435900,18.7452,18.785576,14.3468,14.236862,0.0,81.45729,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
100939985,18.4418,18.756105,14.1856,14.27509,0.0,83.46226,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
101444203,18.7206,18.759932,14.3344,14.247857,0.0,85.45394,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
101948064,18.7124,18.721842,14.632,14.404138,0.0,87.48378,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
102451236,18.6222,18.687214,14.545199,14.491575,0.0,89.5185,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
