timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
76643567,inf,1,0,0,0,0
77653109,inf,1,0,0,0,0
78665186,inf,1,0,0,0,0
78789130,inf,0,0,1,0,0
79464166,inf,0,0,0,0,0
80474958,inf,0,0,0,0,0
81484173,inf,0,0,0,0,0
82496056,inf,0,0,0,0,0
83509488,inf,0,0,0,0,0
84520056,inf,0,0,0,0,0
85531058,inf,0,0,0,0,0
86541387,inf,0,0,0,0,0
87548175,inf,0,0,0,0,0
88560192,inf,0,0,0,0,0
89572058,inf,0,0,0,0,0
90580172,inf,0,0,0,0,0
91590056,inf,0,0,0,0,0
92599136,inf,0,0,0,0,0
93610466,inf,0,0,0,0,0
94621251,inf,0,0,0,0,0
95628057,inf,0,0,0,0,0
96637457,inf,0,0,0,0,0
97646101,inf,0,0,0,0,0
98658070,inf,0,0,0,0,0
99669171,inf,0,0,0,0,0
100681155,inf,0,0,0,0,0
101690061,inf,0,0,0,0,0
102700841,inf,0,0,0,0,0
103705564,inf,0,0,0,0,0
104715751,inf,0,0,0,0,0
105724207,inf,0,0,0,0,0
106730061,inf,0,0,0,0,0
107741209,inf,0,0,0,0,0
108756176,inf,0,0,0,0,0
109767115,inf,0,0,0,0,0
110788454,inf,0,0,0,0,0
111801157,inf,0,0,0,0,0
112817152,inf,0,0,0,0,0
113833195,inf,0,0,0,0,0
114845113,inf,0,0,0,0,0
115861138,inf,0,0,0,0,0
116876288,inf,0,0,0,0,0
117879178,inf,0,0,0,0,0
118882917,inf,0,0,0,0,0
119893353,inf,0,0,0,0,0
120901384,inf,0,0,0,0,0
121908170,inf,0,0,0,0,0
122916063,inf,0,0,0,0,0
123926091,inf,0,0,0,0,0
124936060,inf,0,0,0,0,0
125947121,inf,0,0,0,0,0
126956177,inf,0,0,0,0,0
127967059,inf,0,0,0,0,0
128974099,inf,0,0,0,0,0
129977467,inf,0,0,0,0,0
130987088,inf,0,0,0,0,0
132002099,inf,0,0,0,0,0
133011106,inf,0,0,0,0,0
134022066,inf,0,0,0,0,0
135030128,inf,0,0,0,0,0
136039061,inf,0,0,0,0,0
137052203,inf,0,0,0,0,0
138062104,inf,0,0,0,0,0
139072187,inf,0,0,0,0,0
140081017,inf,0,0,0,0,0
141091553,inf,0,0,0,0,0
142102157,inf,0,0,0,0,0
143112313,inf,0,0,0,0,0
144125223,inf,0,0,0,0,0
146156062,inf,0,0,0,0,0
147172254,inf,0,0,0,0,0
148192169,inf,0,0,0,0,0
149208174,inf,0,0,0,0,0
150213827,inf,0,0,0,0,0
151220191,inf,0,0,0,0,0
152229379,inf,0,0,0,0,0
153239185,inf,0,0,0,0,0
154247146,inf,0,0,0,0,0
155257424,inf,0,0,0,0,0
156267065,inf,0,0,0,0,0
157279117,inf,0,0,0,0,0
158284175,inf,0,0,0,0,0
159294115,inf,0,0,0,0,0
160305442,inf,0,0,0,0,0
161316060,inf,0,0,0,0,0
162326064,inf,0,0,0,0,0
163336064,inf,0,0,0,0,0
164348175,inf,0,0,0,0,0
165357149,inf,0,0,0,0,0
166367134,inf,0,0,0,0,0
167377283,inf,0,0,0,0,0
168390059,inf,0,0,0,0,0
169399059,inf,0,0,0,0,0
170409137,inf,0,0,0,0,0
171416750,inf,0,0,0,0,0
172429393,inf,0,0,0,0,0
173436060,inf,0,0,0,0,0
174445216,inf,0,0,0,0,0
175456188,inf,0,0,0,0,0
175939533,inf,0,0,1,0,0
176088061,inf,0,0,0,0,0
176618070,inf,0,0,1,0,0
177016522,inf,0,0,0,1,0
177141179,inf,1,0,0,0,0
