timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
76907469,-0.054339558,0.17626749,0.33163303
76916327,-0.05616887,0.19763048,0.34494746
76926667,-0.058185022,0.19573528,0.33765462
76937867,-0.058133464,0.17617781,0.34334117
76946667,-0.060229532,0.16654478,0.3272338
76957890,-0.058132652,0.18788539,0.34343112
76965866,-0.0678419,0.19370556,0.34794176
76975496,-0.067815445,0.19368313,0.35085994
76985866,-0.04646152,0.16449265,0.34022698
76995467,-0.06391598,0.18978061,0.3507946
77005867,-0.06391598,0.18978061,0.3507946
77014667,-0.048397753,0.17033523,0.3417487
77025880,-0.06601178,0.18405013,0.33471724
77034667,-0.058132924,0.18398288,0.34340113
77044330,-0.04253369,0.18788539,0.34328967
77054686,-0.04253369,0.18788539,0.34328967
77063472,-0.05606331,0.1936383,0.3565903
77073892,-0.044522837,0.19377281,0.33897504
77084341,-0.054231554,0.207398,0.34354565
77093896,-0.05025298,0.19952571,0.35220492
77103468,-0.05025298,0.19952571,0.35220492
77113866,-0.07184884,0.17428258,0.33615443
77122667,-0.067895904,0.17814028,0.34198546
77133866,-0.050386086,0.18793023,0.33752397
77142667,-0.048369937,0.18982545,0.34481677
77151479,-0.050333172,0.18788539,0.3433604
77161866,-0.060015697,0.19758564,0.3508192
77171471,-0.0619271,0.17999066,0.3550793
77181914,-0.0619522,0.19952571,0.352311
77191474,-0.048291106,0.18195313,0.35351145
77201887,-0.0522173,0.18197554,0.35062858
77210667,-0.050385814,0.19183274,0.33755395
77221884,-0.058027092,0.18389322,0.3550739
77230667,-0.05808001,0.18393804,0.34923753
77241882,-0.052296944,0.17814028,0.34184402
77249866,-0.0503869,0.17622265,0.33743402
77259488,-0.046326786,0.1995033,0.35508776
77269866,-0.04831648,0.19758564,0.35071313
77279467,-0.050412275,0.19185515,0.33463576
77289867,-0.050412275,0.19185515,0.33463576
77298667,-0.06391626,0.18587808,0.35076463
77309866,-0.04842258,0.19377281,0.3390104
77318667,-0.07370434,0.19957055,0.34658065
77329866,-0.038581308,0.18393804,0.34906074
77338667,-0.038581308,0.18393804,0.34906074
77347468,-0.067842446,0.18590051,0.34788182
77357866,-0.0521652,0.17022315,0.3563751
77367471,-0.06205912,0.1840053,0.34051827
77377903,-0.04446965,0.19763048,0.3448414
77387468,-0.04446965,0.19763048,0.3448414
77397866,-0.058106467,0.18396047,0.34631932
77406682,-0.059909865,0.19749598,0.36249202
77417866,-0.056063037,0.1975408,0.35662028
