timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
76833869,-0.00032166427,-0.0023404744,0.0025970798,3986,0,0.04691963,-0.013121305,-9.706901,3986
76905887,-0.00026003938,-0.003930764,-0.00041409966,3982,0,0.024023768,-0.015603315,-9.683361,3982
76909867,0.00018118847,-0.0029733912,0.0005664156,3980,0,0.031603437,-0.0074028936,-9.705798,3980
76913869,0.0015538185,-0.0011642568,-0.00050030235,4002,0,0.007173551,-0.010259573,-9.703219,4002
76917882,-0.0007752679,-0.0018986559,-0.0010173781,4013,0,0.0060556144,0.004049565,-9.717634,4013
76921868,-0.0029859163,-0.0008684864,0.003261348,3986,0,0.016508235,0.0022974596,-9.726863,3986
76925869,-0.001949354,0.00085951755,-0.00020534499,4001,0,0.016933942,-0.015667196,-9.738832,4001
76929895,-0.0006755532,-0.00040221878,-0.000898531,4026,0,0.023930244,-0.021229103,-9.707164,4026
76933869,-0.0008769429,9.9116594e-05,0.0015593326,3974,0,0.044173986,-0.0074876184,-9.6893635,3974
76937875,-0.0016215614,9.925896e-05,0.001460747,4006,0,0.037506487,-0.005588813,-9.686884,4006
76941869,-0.001622899,-0.00084776967,0.00080880255,3994,0,0.021936215,-0.0035462081,-9.709001,3994
76945869,-0.0006555874,-0.0013552845,0.00036024913,4000,0,0.019696992,-0.0041283495,-9.696813,4000
76949906,-0.00088485825,-0.001369395,-5.1894458e-05,4037,0,0.017062867,-0.0072936686,-9.71805,4037
76953869,0.0012470828,-0.0011545424,-0.00082535384,3963,0,0.023344178,0.011341855,-9.7145195,3963
76957898,0.0012366994,-0.002115202,-0.00039550837,4029,0,0.024843689,0.011713672,-9.707521,4029
76961869,0.00017371838,-0.00051735085,-5.5735454e-05,3971,0,0.012549163,-0.0057172,-9.681935,3971
76965875,-0.001942471,-0.0035027524,0.00068585435,4006,0,0.018261727,-0.011372987,-9.684805,4006
76969877,-0.0005535588,-0.0015984816,0.0015392747,4002,0,0.023948587,0.003989353,-9.699484,4002
76973869,-0.00054494006,-0.0021242397,0.0031220075,3992,0,0.022440264,-0.0044769365,-9.707947,3992
76977880,-0.0005420198,-0.00053610565,0.002077059,4011,0,0.025685715,-0.01544551,-9.712888,4011
76981869,-0.00066240184,-0.0015965721,0.0013256888,3989,0,0.006261695,-0.0022542335,-9.692271,3989
76985875,0.0009329851,-0.0011391697,0.0019611514,4006,0,0.0036345536,-0.0031301691,-9.71969,4006
76989888,0.000490884,-0.0037129673,-0.00019093661,4013,0,0.001638024,0.0018189013,-9.726279,4013
76993868,-0.0011905696,-0.0020221523,0.0016452406,3980,0,0.0012115963,-0.012507865,-9.721167,3980
76997869,-0.0038683703,0.00065243104,-0.0008617384,4001,0,0.016587429,-0.017331116,-9.716608,4001
77001891,-0.00088246603,-0.0009472914,0.00026967385,4022,0,0.02043304,-0.00924295,-9.717079,4022
77005876,-0.001299472,-0.0011533713,0.0011216905,3985,0,0.028923238,-0.010158723,-9.729487,3985
77009868,-0.0032119553,-0.0024481849,0.0015535203,3992,0,0.030838996,0.006162724,-9.732645,3992
77013912,6.7369394e-05,-0.0007324115,-0.0008095931,4044,0,0.023580454,0.014796774,-9.740515,4044
77017878,0.0024144282,-0.0030771997,-0.00030489443,3966,0,0.022403121,0.0035764386,-9.708357,3966
77021869,0.00084010296,-0.0031973927,0.0020294145,3991,0,0.020103833,-0.0070929658,-9.694175,3991
77025889,-0.00064527825,-0.0029933231,0.0026001085,4020,0,0.016954413,-0.01144175,-9.725528,4020
77029869,-0.0021774184,-0.0023210188,-0.0013336146,3980,0,0.021854319,-0.026876919,-9.716676,3980
77033883,-0.0015353572,-0.0017011903,-0.00026762165,4014,0,0.017696515,-0.023670278,-9.70111,4014
77037867,-0.002488268,-0.0008393162,-0.00035390173,3984,0,0.02057601,-0.0045638005,-9.700476,3984
77041913,-0.00089252274,-0.0032758738,3.7403224e-05,4046,0,0.015192176,-0.0035693783,-9.71603,4046
77045881,-0.0011962509,-0.00061790267,0.0010186529,3968,0,0.028577175,-0.004434113,-9.711883,3968
77049869,-0.002157062,-0.0031903211,0.0006842866,3988,0,0.024699546,0.009423926,-9.720293,3988
77053884,-0.0012099149,-0.0023286266,-0.0004885696,4015,0,0.028478649,0.00086924905,-9.723642,4015
77057889,-0.0008847483,0.00032559183,0.0004978904,4005,0,0.03056173,-0.0026053025,-9.711843,4005
77061869,-2.2195733e-05,-0.0013825566,0.00078505144,3980,0,0.0320398,0.003591407,-9.70475,3980
77065119,-0.00095221674,-0.0030511825,-0.00049051474,3250,0,0.019862976,0.00908702,-9.700362,3250
77069905,0.0007649313,-0.002925079,0.00031894262,4786,0,0.024890808,-0.002653498,-9.691045,4786
77073901,-0.001319188,-0.001470055,-5.6457367e-05,3996,0,0.03779696,0.00024158445,-9.702476,3996
77077869,0.00020942472,-0.0011783171,0.0017558377,3968,0,0.030015765,0.006510079,-9.716662,3968
77081869,-0.0012869296,-0.0026669966,0.0020659496,4000,0,0.019484699,-0.014908381,-9.717585,4000
77085868,-0.00080411445,-0.0026456767,0.0009146489,3999,0,0.01109691,-0.022200583,-9.7110195,3999
77089875,-0.00034948773,-0.00095105293,0.00058221817,4007,0,0.007723312,-0.013232047,-9.692375,4007
77093905,-0.0002510966,-0.0030702883,-0.00039479643,4030,0,0.017014544,-0.015834097,-9.721794,4030
