timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
77045203,77043760,80000.0,1.0,12.673354,24.157648,0.0,255,0,6,4,0,2,0,0,1,1,43
77628776,77627712,80000.0,1.0,12.673354,24.157648,0.0,1,240,18,4,0,2,0,0,1,1,43
77907699,0,1200.0,0.25786987,0.0,0.29837725,0.0,0,0,0,0,0,0,0,1,0,1,36
78044744,78040500,80000.0,1.0,12.812113,24.283993,0.0,255,0,6,4,0,2,0,0,1,1,43
78629567,78627272,80000.0,1.0,12.812113,24.283993,0.0,1,240,18,4,0,2,0,0,1,1,43
78915683,0,1200.0,0.25786987,0.0,0.48770088,0.0,0,0,0,0,0,0,0,1,0,1,36
79044383,79040017,80000.0,1.0,12.96164,24.955414,0.0,255,0,6,4,0,2,0,0,1,1,43
79628809,79627822,80000.0,1.0,12.96164,24.955414,0.0,1,240,18,4,0,2,0,0,1,1,43
79921136,0,1200.0,0.25786987,0.0,0.49712878,0.0,0,0,0,0,0,0,0,1,0,1,36
80048784,80048661,80000.0,1.0,13.013408,25.084076,0.0,255,0,6,4,0,2,0,0,1,1,43
80631597,80629155,80000.0,1.0,13.013408,25.084076,0.0,1,240,18,4,0,2,0,0,1,1,43
80927731,0,1200.0,0.25786987,0.0,0.4236149,0.0,0,0,0,0,0,0,0,1,0,1,36
81044692,81043147,80000.0,1.0,13.140204,25.038641,0.0,255,0,6,4,0,2,0,0,1,1,43
81631917,81629110,80000.0,1.0,13.140204,25.038641,0.0,1,240,18,4,0,2,0,0,1,1,43
81930895,0,1200.0,0.25786987,0.0,0.33683932,0.0,0,0,0,0,0,0,0,1,0,1,36
82047881,82046416,80000.0,1.0,13.013369,25.055008,0.0,255,0,6,4,0,2,0,0,1,1,43
82631873,82629195,80000.0,1.0,13.013369,25.055008,0.0,1,240,18,4,0,2,0,0,1,1,43
82936297,0,1200.0,0.25786987,0.0,0.4399633,0.0,0,0,0,0,0,0,0,1,0,1,36
83046771,83043516,80000.0,1.0,12.965152,24.911379,0.0,255,0,6,4,0,2,0,0,1,1,43
83630388,83628166,80000.0,1.0,12.965152,24.911379,0.0,1,240,18,4,0,2,0,0,1,1,43
83947839,0,1200.0,0.25786987,0.0,0.65292966,0.0,0,0,0,0,0,0,0,1,0,1,36
84044478,84040049,80000.0,1.0,12.987427,25.130775,0.0,255,0,6,4,0,2,0,0,1,1,43
84628029,84627197,80000.0,1.0,12.987427,25.130775,0.0,1,240,18,4,0,2,0,0,1,1,43
84958176,0,1200.0,0.25786987,0.0,0.34215856,0.0,0,0,0,0,0,0,0,1,0,1,36
85043967,85040457,80000.0,1.0,13.085543,25.063547,0.0,255,0,6,4,0,2,0,0,1,1,43
85628384,85628072,80000.0,1.0,13.085543,25.063547,0.0,1,240,18,4,0,2,0,0,1,1,43
85958532,0,1200.0,0.25786987,0.0,0.4917359,0.0,0,0,0,0,0,0,0,1,0,1,36
86047718,86046582,80000.0,1.0,13.085391,24.979383,0.0,255,0,6,4,0,2,0,0,1,1,43
86626636,86626294,80000.0,1.0,13.085391,24.979383,0.0,1,240,18,4,0,2,0,0,1,1,43
86966356,0,1200.0,0.25786987,0.0,0.33438575,0.0,0,0,0,0,0,0,0,1,0,1,36
87047497,87045904,80000.0,1.0,12.84015,25.040932,0.0,255,0,6,4,0,2,0,0,1,1,43
87630619,87630190,80000.0,1.0,12.84015,25.040932,0.0,1,240,18,4,0,2,0,0,1,1,43
87967068,0,1200.0,0.25786987,0.0,0.5437955,0.0,0,0,0,0,0,0,0,1,0,1,36
88047516,88046820,80000.0,1.0,13.145285,24.889097,0.0,255,0,6,4,0,2,0,0,1,1,43
88631095,88629963,80000.0,1.0,13.145285,24.889097,0.0,1,240,18,4,0,2,0,0,1,1,43
88978395,0,1200.0,0.25786987,0.0,0.3673467,0.0,0,0,0,0,0,0,0,1,0,1,36
89051834,89047124,80000.0,1.0,13.016799,24.767012,0.0,255,0,6,4,0,2,0,0,1,1,43
89629917,89627225,80000.0,1.0,13.016799,24.767012,0.0,1,240,18,4,0,2,0,0,1,1,43
89987701,0,1200.0,0.25786987,0.0,0.41818818,0.0,0,0,0,0,0,0,0,1,0,1,36
90046221,90044161,80000.0,1.0,13.033992,24.89278,0.0,255,0,6,4,0,2,0,0,1,1,43
90630349,90629373,80000.0,1.0,13.033992,24.89278,0.0,1,240,18,4,0,2,0,0,1,1,43
90997595,0,1200.0,0.25786987,0.0,0.5382195,0.0,0,0,0,0,0,0,0,1,0,1,36
91051729,91050855,80000.0,1.0,13.050976,25.367516,0.0,255,0,6,4,0,2,0,0,1,1,43
91626898,91625809,80000.0,1.0,13.050976,25.367516,0.0,1,240,18,4,0,2,0,0,1,1,43
92002960,0,1200.0,0.25786987,0.0,0.46928236,0.0,0,0,0,0,0,0,0,1,0,1,36
92047397,92046177,80000.0,1.0,13.112781,24.938332,0.0,255,0,6,4,0,2,0,0,1,1,43
92628188,92626957,80000.0,1.0,13.112781,24.938332,0.0,1,240,18,4,0,2,0,0,1,1,43
93005660,0,1200.0,0.25786987,0.0,0.43322894,0.0,0,0,0,0,0,0,0,1,0,1,36
93051170,93048152,80000.0,1.0,12.973046,24.870737,0.0,255,0,6,4,0,2,0,0,1,1,43
93627380,93626715,80000.0,1.0,12.973046,24.870737,0.0,1,240,18,4,0,2,0,0,1,1,43
94015724,0,1200.0,0.25786987,0.0,0.41253838,0.0,0,0,0,0,0,0,0,1,0,1,36
94043043,94042176,80000.0,1.0,12.938416,25.07697,0.0,255,0,6,4,0,2,0,0,1,1,43
94626449,94625656,80000.0,1.0,12.938416,25.07697,0.0,1,240,18,4,0,2,0,0,1,1,43
95019032,0,1200.0,0.25786987,0.0,0.46162802,0.0,0,0,0,0,0,0,0,1,0,1,36
95051368,95048064,80000.0,1.0,13.012657,24.899498,0.0,255,0,6,4,0,2,0,0,1,1,43
95629781,95629144,80000.0,1.0,13.012657,24.899498,0.0,1,240,18,4,0,2,0,0,1,1,43
96022503,0,1200.0,0.25786987,0.0,0.45641166,0.0,0,0,0,0,0,0,0,1,0,1,36
96049407,96047054,80000.0,1.0,13.015971,24.903032,0.0,255,0,6,4,0,2,0,0,1,1,43
96626559,96626205,80000.0,1.0,13.015971,24.903032,0.0,1,240,18,4,0,2,0,0,1,1,43
97032599,0,1200.0,0.25786987,0.0,0.36679977,0.0,0,0,0,0,0,0,0,1,0,1,36
97035145,97034305,80000.0,1.0,12.975102,24.911558,0.0,255,0,6,4,0,2,0,0,1,1,43
97630236,97629605,80000.0,1.0,12.975102,24.911558,0.0,1,240,18,4,0,2,0,0,1,1,43
98032628,0,1200.0,0.25786987,0.0,0.4641519,0.0,0,0,0,0,0,0,0,1,0,1,36
98038197,98037563,80000.0,1.0,13.1359415,25.486185,0.0,255,0,6,4,0,2,0,0,1,1,43
