timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
76929895,-0.0006009023,0.0013070524,-0.0017015208,-0.0011370033,0.008609288,0.0006069047,0.99996215,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
76957898,0.0013117777,-0.0004060712,-0.0011985779,-0.001130947,0.008598915,0.0006062089,0.9999623,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
76989888,0.0005668402,-0.002003783,-0.0009942991,-0.0011382381,0.008601488,0.0006072831,0.9999623,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77021869,0.00091638864,-0.0014883035,0.0012261171,-0.0011338593,0.008600518,0.0005992593,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77053884,-0.0011327966,-0.0006197258,-0.0012916499,-0.0011241359,0.00860854,0.00058099057,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77085868,-0.00072617934,-0.0009367344,0.000111311674,-0.0011227322,0.008612054,0.00057930796,0.9999621,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77117898,-0.0010072916,-0.00053096993,0.00083747896,-0.0011241966,0.0086007025,0.00058219803,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77149868,-0.0020810706,0.0014047831,-0.00041236714,-0.0011147528,0.008611186,0.00056841876,0.99996215,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77181923,-0.001128223,-0.001158689,-0.0010720574,-0.0011179019,0.008619133,0.0005630065,0.99996215,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77213878,0.000597305,0.0020353117,0.00062392093,-0.0011246897,0.008609935,0.0005637535,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77245906,0.004031148,0.0021622186,-0.008951019,-0.0010063881,0.008605777,0.0005915101,0.9999623,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77277870,-0.0040478013,0.0059640454,0.02912127,-0.0012606748,0.008581622,0.0005538194,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77309875,-0.002802896,0.00958354,0.003309787,-0.0015210131,0.00855,0.00037739862,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77341869,0.021297898,0.024369806,-0.019599428,-0.0013094028,0.008562885,0.0004707126,0.99996245,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77373894,-0.016960548,-0.0033189678,-0.007973424,-0.0011098017,0.0086031165,0.00066695624,0.9999622,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77405889,-0.012377202,0.014180787,0.0047911303,-0.0010459804,0.008569287,0.0005665646,0.99996257,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77433884,0.005742512,0.0018159928,0.010168939,-0.0011850669,0.008564675,0.00052830216,0.9999625,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77465875,0.004435791,-0.031114306,-0.003132269,-0.0012532215,0.008594496,0.0005761882,0.9999621,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77497869,-0.00820951,-0.011846219,-0.012805727,-0.0010723727,0.00858414,0.00060293276,0.9999624,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77529877,-0.008617873,-0.0012003977,0.0048424206,-0.0010143017,0.008608689,0.0006148886,0.99996233,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77561869,0.022224037,-0.0048931018,0.014536729,-0.0012070619,0.008618688,0.00060336385,0.99996203,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77593875,0.011391778,-0.00081105495,-0.0068163318,-0.0012687636,0.0086066555,0.0004938624,0.9999621,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77625868,0.0016125111,-0.013084469,-0.011933796,-0.0010883698,0.008605776,0.0005991635,0.9999623,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77657871,0.0043466534,-1.1715107e-05,0.0011141151,-0.00097546674,0.008641289,0.00074221526,0.9999619,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77685908,-0.022722015,0.01647801,0.0087296795,-0.0010456537,0.008605316,0.0005150749,0.99996233,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77717881,-0.002700168,0.005865502,0.0055569247,-0.0011812313,0.008576363,0.00051361055,0.9999624,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77749875,0.0012206091,0.009955844,-0.0042089415,-0.0011852368,0.008572844,0.00052009244,0.9999625,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77781868,-9.104581e-05,-0.0067292373,-0.006378548,-0.0010334825,0.008514242,0.0005463989,0.99996316,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77813869,-0.006155755,0.0062081506,0.009985406,-0.0010354832,0.008500309,0.0006192866,0.99996316,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77845882,0.01717315,0.023421194,-0.0027770142,-0.0011395052,0.008409323,0.0004452376,0.9999639,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77877875,-0.027410755,-0.017030617,0.0054364144,-0.0011781998,0.008482427,0.000372887,0.9999633,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77909919,0.050838117,0.025761733,-0.0083917435,-0.0010928826,0.008370037,0.0005402492,0.99996424,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
77941869,-0.04802918,0.025602976,0.013702215,-0.0012951134,0.008311556,0.00033653338,0.99996454,-0.16269855,-0.013864591,-0.011738194,0.9865086,3
