timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch
76819375,-0.995122,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77039180,-0.91273487,-0.93548805,0.0,0.80157536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77235528,-0.002710881,-0.0025861892,0.0,0.0017876888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77435407,1.0282654e-06,6.895921e-07,0.0,-4.4044168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77631523,2.502473e-10,4.929776e-10,0.0,-3.7238487e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77835173,-6.53598e-13,-7.220391e-13,0.0,5.1135534e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78035173,4.643732e-16,4.213486e-16,0.0,-2.8856073e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78235304,-1.2853455e-19,-6.202361e-20,0.0,3.533754e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78427366,-8.440692e-23,-1.2422968e-22,0.0,9.1308163e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78651151,4.0438535e-26,3.0010922e-26,0.0,-1.967944e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78847383,3.4878584e-30,1.1899805e-29,0.10425304,-9.291719e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
