timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
66564202,5.0982423,0.0,0,0,1,0,0,0,0
67064190,5.088574,0.0,0,0,1,0,0,0,0
67564202,5.0950193,0.0,0,0,1,0,0,0,0
68074231,5.0901856,0.0,0,0,1,0,0,0,0
68574188,5.0966306,0.0,0,0,1,0,0,0,0
69074187,5.0950193,0.0,0,0,1,0,0,0,0
69574188,5.0966306,0.0,0,0,1,0,0,0,0
70074187,5.0982423,0.0,0,0,1,0,0,0,0
70574200,5.093408,0.0,0,0,1,0,0,0,0
71074187,5.0901856,0.0,0,0,1,0,0,0,0
71584223,5.0950193,0.0,0,0,1,0,0,0,0
72084216,5.0982423,0.0,0,0,1,0,0,0,0
72584236,5.0982423,0.0,0,0,1,0,0,0,0
73084195,5.0869627,0.0,0,0,1,0,0,0,0
73584211,5.0805173,0.0,0,0,1,0,0,0,0
74084189,5.091797,0.0,0,0,1,0,0,0,0
74584222,5.0966306,0.0,0,0,1,0,0,0,0
75084204,5.093408,0.0,0,0,1,0,0,0,0
75594209,5.088574,0.0,0,0,1,0,0,0,0
76094187,5.093408,0.0,0,0,1,0,0,0,0
76594187,5.091797,0.0,0,0,1,0,0,0,0
77094187,5.093408,0.0,0,0,1,0,0,0,0
77594187,5.0950193,0.0,0,0,1,0,0,0,0
78094187,5.091797,0.0,0,0,1,0,0,0,0
78594187,5.091797,0.0,0,0,1,0,0,0,0
79094198,5.093408,0.0,0,0,1,0,0,0,0
79594188,5.0740724,0.0,0,0,1,0,0,0,0
80094187,5.062793,0.0,0,0,1,0,0,0,0
80594193,5.053125,0.0,0,0,1,0,0,0,0
81104204,5.0708494,0.0,0,0,1,0,0,0,0
81604210,5.0724607,0.0,0,0,1,0,0,0,0
82104197,5.069238,0.0,0,0,1,0,0,0,0
82604228,5.067627,0.0,0,0,1,0,0,0,0
83104199,5.062793,0.0,0,0,1,0,0,0,0
83604197,5.057959,0.0,0,0,1,0,0,0,0
