timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
66562758,66562669,-0.40021846,0.46473926,0.009101433,0.08,0.0,0.0,0.0,-1.0
66666779,66666669,-0.39981088,0.46437332,0.009209202,0.08,0.0,0.0,0.0,-1.0
66766019,66765902,-0.40024996,0.46507746,0.009139743,0.08,0.0,0.0,0.0,-1.0
66870017,66869920,-0.1090628,0.21159431,0.0032831,0.08,0.0,0.0,0.0,-1.0
66974017,66973919,0.015627472,0.05741437,0.00031988262,0.08,0.0,0.0,0.0,-1.0
67073960,67073870,0.008913517,0.04439376,0.0018605826,0.08,0.0,0.0,0.0,-1.0
67173982,67173879,0.0174376,0.06011886,0.004018184,0.08,0.0,0.0,0.0,-1.0
67277958,67277868,0.019489707,0.057010345,-0.0041890643,0.08,0.0,0.0,0.0,-1.0
67377963,67377873,0.01970217,0.056296717,-0.0006012801,0.08,0.0,0.0,0.0,-1.0
67482015,67481868,0.019011743,0.04900945,-0.0049119997,0.08,0.0,0.0,0.0,-1.0
67582051,67581914,0.026479796,0.04657488,-0.0122605795,0.08,0.0,0.0,0.0,-1.0
67681955,67681869,0.034663334,0.045455847,0.0097629195,0.08,0.0,0.0,0.0,-1.0
67785175,67785079,0.00981497,0.06509151,0.008195295,0.08,0.0,0.0,0.0,-1.0
67885263,67885071,0.02425128,0.06544406,0.0004655201,0.08,0.0,0.0,0.0,-1.0
67989186,67989069,0.0021281368,0.050971504,-0.0027967736,0.08,0.0,0.0,0.0,-1.0
68089144,68089068,0.022017987,0.053923838,-0.0017460535,0.08,0.0,0.0,0.0,-1.0
68189178,68189084,0.028567227,0.054329984,0.0025316973,0.08,0.0,0.0,0.0,-1.0
68293213,68293098,0.02372689,0.05692457,0.0026991998,0.08,0.0,0.0,0.0,-1.0
68393181,68393070,0.017017195,0.057963587,0.0017892559,0.08,0.0,0.0,0.0,-1.0
68496382,68496269,0.014226166,0.04133449,-0.004140623,0.08,0.0,0.0,0.0,-1.0
68596344,68596268,0.0075956397,0.037884917,0.0006114219,0.08,0.0,0.0,0.0,-1.0
68700373,68700300,0.028339008,0.03447873,0.00433407,0.08,0.0,0.0,0.0,-1.0
68804394,68804308,0.024934065,0.04682699,0.0013595376,0.08,0.0,0.0,0.0,-1.0
68904405,68904309,0.019328872,0.041776128,0.0020568816,0.08,0.0,0.0,0.0,-1.0
69008414,69008269,0.0135059245,0.04047094,0.0022373456,0.08,0.0,0.0,0.0,-1.0
69108387,69108268,0.024608903,0.045707516,0.00049806567,0.08,0.0,0.0,0.0,-1.0
69208402,69208281,0.018345334,0.05596262,-0.00017482415,0.08,0.0,0.0,0.0,-1.0
69312382,69312281,0.018389918,0.058250964,0.0027585023,0.08,0.0,0.0,0.0,-1.0
69411541,69411469,0.010564859,0.05267049,0.0025379236,0.08,0.0,0.0,0.0,-1.0
69515541,69515469,0.021440433,0.05199869,0.0005955892,0.08,0.0,0.0,0.0,-1.0
69615547,69615475,0.009691004,0.07241193,0.0005259581,0.08,0.0,0.0,0.0,-1.0
69715609,69715490,0.027691819,0.062048852,0.0010229528,0.08,0.0,0.0,0.0,-1.0
69819541,69819469,0.011577267,0.06088121,0.0008614501,0.08,0.0,0.0,0.0,-1.0
69919547,69919475,0.013700118,0.06784335,0.0006729257,0.08,0.0,0.0,0.0,-1.0
70019550,70019478,0.008345088,0.059851352,0.001336973,0.08,0.0,0.0,0.0,-1.0
70122778,70122669,0.0011124677,0.054884356,-0.0010861503,0.08,0.0,0.0,0.0,-1.0
70222747,70222675,0.018038163,0.07272802,0.00037994952,0.08,0.0,0.0,0.0,-1.0
70326775,70326703,0.010634039,0.042364992,0.0009942813,0.08,0.0,0.0,0.0,-1.0
70426758,70426668,0.004935068,0.04080734,0.0024218175,0.08,0.0,0.0,0.0,-1.0
70530759,70530670,0.020718206,0.060648594,-0.00016083031,0.08,0.0,0.0,0.0,-1.0
70630798,70630669,0.0105145555,0.04518163,0.0027366502,0.08,0.0,0.0,0.0,-1.0
70730804,70730669,0.014486041,0.038502675,0.0010883973,0.08,0.0,0.0,0.0,-1.0
70834819,70834716,0.0011660397,0.04539709,0.0007761706,0.08,0.0,0.0,0.0,-1.0
70938811,70938721,0.04182485,0.062016774,-0.0023555867,0.08,0.0,0.0,0.0,-1.0
71042777,71042685,0.042297427,0.057795443,-0.0003278868,0.08,0.0,0.0,0.0,-1.0
71145941,71145869,0.013663499,0.033660628,-0.0003278782,0.08,0.0,0.0,0.0,-1.0
71245956,71245868,0.029137548,0.04285325,-0.00056899816,0.08,0.0,0.0,0.0,-1.0
71349954,71349875,0.0019254412,0.04974736,-0.0028377404,0.08,0.0,0.0,0.0,-1.0
71449981,71449869,-0.0015698957,0.046656813,0.0011837495,0.08,0.0,0.0,0.0,-1.0
71549941,71549869,0.018638542,0.04976235,-0.0011615253,0.08,0.0,0.0,0.0,-1.0
71653958,71653886,-0.0026187077,0.048501603,-0.00012193707,0.08,0.0,0.0,0.0,-1.0
71753979,71753869,0.011143137,0.07029682,-0.001708255,0.08,0.0,0.0,0.0,-1.0
71856415,71856299,-0.011235387,0.05769839,-0.00013696762,0.08,0.0,0.0,0.0,-1.0
71957183,71957077,-0.0016503036,0.06560377,-0.0023303167,0.08,0.0,0.0,0.0,-1.0
72057174,72057069,-0.0048840614,0.054757487,-0.0007799344,0.08,0.0,0.0,0.0,-1.0
72161169,72161073,0.003975675,0.035948627,0.0022385502,0.08,0.0,0.0,0.0,-1.0
72261150,72261075,0.007502492,0.054478798,0.0023357987,0.08,0.0,0.0,0.0,-1.0
72361202,72361109,0.021209262,0.05884602,0.0028401157,0.08,0.0,0.0,0.0,-1.0
72465171,72465095,0.012769026,0.0408254,0.00060595985,0.08,0.0,0.0,0.0,-1.0
72565176,72565086,0.043216825,0.056534797,0.0009980784,0.08,0.0,0.0,0.0,-1.0
72669219,72669088,0.014582068,0.045271005,-0.0019440007,0.08,0.0,0.0,0.0,-1.0
72769186,72769072,0.029420009,0.037456594,0.00053839217,0.08,0.0,0.0,0.0,-1.0
72872389,72872301,0.01137469,0.050438896,-0.0007446632,0.08,0.0,0.0,0.0,-1.0
72976357,72976268,0.007746679,0.05665564,0.002950137,0.08,0.0,0.0,0.0,-1.0
73080391,73080277,0.021848515,0.049871646,0.0016232638,0.08,0.0,0.0,0.0,-1.0
73180432,73180269,0.022105778,0.03172913,0.0005313854,0.08,0.0,0.0,0.0,-1.0
73284414,73284300,0.040068045,0.06860456,0.00067860354,0.08,0.0,0.0,0.0,-1.0
73384396,73384309,0.011972071,0.035567902,0.0021313836,0.08,0.0,0.0,0.0,-1.0
73488380,73488274,0.030297155,0.062343102,0.0021079797,0.08,0.0,0.0,0.0,-1.0
