timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
66558669,0.027797341,-0.028853672,0.008227013,-0.99916327,-0.008189011,-0.00041291802,0.008077606,0.3201637,0.398424,-0.03657434,-1.2444855e-05,-1.962334e-05,5.492108e-06,0.003187573,-0.0012298207,0.00076555053,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,1.2537404e-10,9.750555e-06,0.0005771375,3.2217408e-06,4.0154933e-05,6.806937e-05,2.1099374e-06,0.00040396056,0.00040389432,0.0003482332,2.1024629e-05,2.1024276e-05,1.9435267e-05,9.050043e-12,9.055528e-12,1.0135598e-11,9.581278e-07,1.6176447e-06,5.009095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0064845127,0.004408545,0.0023873416,0.0,0.021970818,0.02688382,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
66765902,0.027779344,-0.028828287,0.008284245,-0.999164,-0.0073372102,-0.0004004704,0.0057721506,0.32055372,0.39841917,-0.037250075,-1.2444998e-05,-1.9753044e-05,5.495095e-06,0.0031925568,-0.0012467088,0.0007656316,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,1.06041995e-10,9.469994e-06,0.00058774225,3.2066073e-06,3.9937884e-05,6.8031506e-05,2.1097194e-06,0.00033121317,0.00033115895,0.00029210187,1.3471801e-05,1.3470912e-05,1.2776896e-05,9.019588e-12,9.024972e-12,1.0122546e-11,9.52876e-07,1.6156966e-06,5.009156e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005190637,0.0035744784,0.0016409332,0.0,0.019411141,0.019109074,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
66965869,0.027824491,-0.028737877,0.008362814,-0.99916464,-0.0065450207,5.1024555e-05,0.0060322094,0.32052135,0.39840817,-0.037298344,-1.2446454e-05,-1.9857342e-05,5.4992115e-06,0.0031883323,-0.0012584183,0.0007656367,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,9.374649e-11,9.321119e-06,0.00082809536,3.2009198e-06,3.9779516e-05,6.797776e-05,2.1095448e-06,0.00033146513,0.00033140674,0.00029220563,1.2894479e-05,1.2893553e-05,1.22006495e-05,9.017484e-12,9.0228745e-12,1.0115704e-11,9.491671e-07,1.6143492e-06,5.0091888e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005078192,0.0034929428,0.0017342381,0.0,0.01915759,0.01754922,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
67173879,0.02796122,-0.028654663,0.008483553,-0.9991622,-0.0062673,-0.0016634236,0.0057822512,0.3205257,0.39844248,-0.037359636,-1.2446699e-05,-1.9956453e-05,5.4941984e-06,0.0031922304,-0.0012705472,0.00076561584,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,9.529889e-09,0.00013715358,0.0020690146,3.2025512e-06,3.96265e-05,6.7922425e-05,2.1094002e-06,0.00034242214,0.00034236,0.0003009264,1.3874833e-05,1.38737205e-05,1.3063011e-05,9.0196245e-12,9.025025e-12,1.0114437e-11,9.4550376e-07,1.6129903e-06,5.0092282e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0052676895,0.0036142787,0.0339696,0.0,0.020566372,0.01834671,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
67373899,0.02755306,-0.028609654,0.00835685,-0.9991759,-0.0056210915,-0.00078162516,0.007810701,0.32056135,0.39834526,-0.037259772,-1.244849e-05,-2.0047157e-05,5.49616e-06,0.0031938998,-0.0012826333,0.00076556916,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,1.0809828e-08,0.00013996183,0.0019768495,3.198533e-06,3.9458697e-05,6.78634e-05,2.1091334e-06,0.0003417261,0.00034166084,0.00030044667,1.3971418e-05,1.3970264e-05,1.3155167e-05,9.017568e-12,9.022985e-12,1.0109526e-11,9.419004e-07,1.6115704e-06,5.0092595e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005285989,0.0036270053,0.023145283,0.0,0.018000107,0.022574782,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
67573869,0.027822966,-0.028201953,0.008778898,-0.9991764,-0.0060255346,-0.0010354626,0.006564955,0.32055375,0.39840788,-0.03725967,-1.2440354e-05,-2.012887e-05,5.513129e-06,0.0031952143,-0.0012951293,0.00076550187,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,2.7925855e-08,0.00020498938,0.0027758158,3.2089729e-06,3.9331157e-05,6.7805784e-05,2.1084957e-06,0.0003645869,0.00036451383,0.0003181175,1.5909422e-05,1.5907925e-05,1.4871411e-05,9.02508e-12,9.030517e-12,1.0115424e-11,9.3871336e-07,1.6102358e-06,5.0092947e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005640687,0.0038563467,0.04032497,0.0,0.018411918,0.023180151,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
67781076,0.028416794,-0.027243476,0.00935965,-0.9991811,-0.0061020874,-0.00244239,0.008045558,0.32058817,0.3983146,-0.037565175,-1.2440759e-05,-2.0202911e-05,5.50799e-06,0.0031977599,-0.0013095621,0.00076537754,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,4.001117e-08,0.00025627294,0.0037330366,3.1913357e-06,3.9145223e-05,6.7693625e-05,2.1068856e-06,0.00033307483,0.00033301007,0.00029352785,1.3490714e-05,1.3489636e-05,1.2747002e-05,9.010876e-12,9.0163285e-12,1.0103722e-11,9.347452e-07,1.6084966e-06,5.009311e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.005194261,0.0035702945,0.022062207,0.0,0.01481483,0.01623792,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
67981071,0.027347205,-0.026917586,0.008449234,-0.9992278,-0.0039151795,0.00021998592,0.00791402,0.32036644,0.39836448,-0.03750969,-1.2453676e-05,-2.0267946e-05,5.4936236e-06,0.0031964437,-0.0013229854,0.0007652864,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,3.9413877e-08,0.00028593597,0.0039027391,3.1858578e-06,3.8986775e-05,6.764991e-05,2.1055203e-06,0.00033363633,0.0003335733,0.00029371912,1.3381366e-05,1.3380216e-05,1.2631898e-05,9.008914e-12,9.014403e-12,1.0097706e-11,9.315789e-07,1.6070492e-06,5.0093416e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0051731598,0.0035541381,0.015238715,0.0,0.013826222,0.025082342,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
68189084,0.02788968,-0.026711468,0.008454698,-0.9992183,-0.0046105213,0.0026274412,0.007851306,0.32019427,0.39835963,-0.03752963,-1.2461371e-05,-2.034299e-05,5.469932e-06,0.003195716,-0.001337436,0.0007652624,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,4.1802426e-08,0.000340837,0.004471736,3.187787e-06,3.8882157e-05,6.759874e-05,2.1050823e-06,0.0003473164,0.00034725008,0.00030428197,1.43619845e-05,1.43606885e-05,1.34895345e-05,9.012695e-12,9.018223e-12,1.0097562e-11,9.2866753e-07,1.6055783e-06,5.0093863e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0053593535,0.0036728103,0.015381451,0.0,0.015783291,0.02100765,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
68389075,0.027754927,-0.026677761,0.008604481,-0.9992217,-0.003902388,0.001455938,0.007820669,0.32014242,0.39826122,-0.03741608,-1.2457873e-05,-2.0425929e-05,5.442043e-06,0.003196635,-0.0013521768,0.0007652752,0.08863229,-3.1392509e-09,0.24672727,0.0,0.0,0.0,0.0,0.0,4.0192685e-08,0.00036202732,0.0047509186,3.1844354e-06,3.8764785e-05,6.754453e-05,2.1049914e-06,0.0003466984,0.00034663876,0.00030381823,1.4414714e-05,1.44134965e-05,1.3540948e-05,9.010822e-12,9.016383e-12,1.0093607e-11,9.259496e-07,1.6040341e-06,5.0094208e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28675,0.0053691906,0.0036798026,0.0046576206,0.0,0.014249491,0.023606995,0.0,0.0,0.0,0.015983,0,0,0,831,24,0,0,0
