timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
66662669,0,0.0,0.0,0.32040942,0.39815027,-0.03480958,0.30814168,0.4012223,-0.2562831,-0.009951037,-0.0011823997,0.010149094,0.0028650495,-0.0011462775,-0.00034762072,-0.0010003077,-0.034673188,-0.0029277806,0.01926126,-3.0854337,0.0,0.1,-0.010149094,0.0057838527,0.003966616,0.026692335,0.017658744,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
66765902,0,0.0,0.0,0.32033715,0.39812067,-0.035127137,0.30814168,0.4012223,-0.2562831,-0.009075458,-0.00090932974,0.009576494,0.0021780315,-0.0011462775,-0.00034762072,-0.0010003077,-0.021612234,0.011095996,0.022369796,-3.0854216,0.0,0.1,-0.009576494,0.005190637,0.0035744784,0.02573659,0.017090987,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
66869920,0,0.0,0.0,0.3202762,0.39815217,-0.035416555,0.30814168,0.4012223,-0.2562831,-0.00924742,-0.00082288496,0.009294602,0.0018691341,-0.0011462775,-0.00034762072,-0.0010003077,-0.020533042,0.0034471122,0.04475884,-3.085417,0.0,0.1,-0.009294602,0.0051624817,0.0035510466,0.025888475,0.017180126,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
66973919,0,0.0,0.0,0.32022893,0.39817864,-0.035688583,0.30814168,0.4012223,-0.2562831,-0.009054764,-0.0008802973,0.008893486,0.0014987639,-0.0011462775,-0.00034762072,-0.0010003077,-0.037613295,0.0066842744,0.017620476,-3.0854084,0.0,0.1,-0.008893486,0.0052251997,0.0035878376,0.026143199,0.017328672,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
67069869,0,0.0,0.0,0.32022965,0.39814878,-0.035864994,0.30814168,0.4012223,-0.2562831,-0.0073840334,-0.0020100814,0.009924125,0.0026010876,-0.0011462775,-0.00034762072,-0.0010003077,0.42667198,-0.044365264,0.14350396,-3.0852456,0.0,0.1,-0.009924125,0.0051730038,0.0035530499,0.025977204,0.017232144,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
67173879,0,0.0,0.0,0.32025394,0.39810878,-0.03592764,0.30814168,0.4012223,-0.2562831,-0.0072626183,-0.001543367,0.0100744935,0.0028417185,-0.0011462775,-0.00034762072,-0.0010003077,0.20621906,-0.049000382,0.07588485,-3.0851614,0.0,0.1,-0.0100744935,0.0052676895,0.0036142787,0.026168343,0.01734723,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
67277868,0,0.0,0.0,0.32027876,0.39806262,-0.03595421,0.30814168,0.4012223,-0.2562831,-0.008287296,-0.002083998,0.009556388,0.0024369808,-0.0011462775,-0.00034762072,-0.0010003077,0.05648882,-0.02450756,0.015826052,-3.0848978,0.0,0.1,-0.009556388,0.005341845,0.0036630358,0.026291018,0.017422471,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
67373899,0,0.0,0.0,0.32039186,0.3980336,-0.035995707,0.30814168,0.4012223,-0.2562831,-0.0074405936,-0.00017669378,0.009288606,0.002273825,-0.0011462775,-0.00034762072,-0.0010003077,-0.11349629,-0.3947526,0.0049443035,-3.0858486,0.0,0.1,-0.009288606,0.005285989,0.0036270053,0.02614167,0.017333398,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
67477884,0,0.0,0.0,0.3205418,0.39794216,-0.03605041,0.30814168,0.4012223,-0.2562831,-0.0054249405,-0.003561725,0.007728092,0.00080323464,-0.0011462775,-0.00034762072,-0.0010003077,-0.26994357,-0.2738417,-0.15521601,-3.0848596,0.0,0.1,-0.007728092,0.0053276876,0.0036551778,0.026185485,0.017358916,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
67581914,0,0.0,0.0,0.32084543,0.39801806,-0.036165956,0.30814168,0.4012223,-0.2562831,-0.0089915935,-0.0039045424,0.009978049,0.0031097236,-0.0011462775,-0.00034762072,-0.0010003077,-0.54874146,-0.2275492,0.051547486,-3.0860517,0.0,0.1,-0.009978049,0.005368647,0.0036823722,0.026253093,0.017397074,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
