timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
66544167,66544167,18,41,0,0,0,1094,1934,1094,1937,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
66763348,66763348,18,41,0,0,0,1094,1934,1094,1915,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
66959268,66959268,18,41,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
67175419,67175419,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
67359172,67359172,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
67579184,67579184,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
67782737,67782737,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
67962717,67962717,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
68166352,68166352,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
68390614,68390614,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
68589794,68589794,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
68793771,68793771,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
68989834,68989834,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
69201566,69201566,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
69401133,69401133,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
69596974,69596974,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
69797136,69797136,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
70016968,70016968,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
70216211,70216211,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
70416148,70416148,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
70616154,70616154,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
70816176,70816176,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
71020317,71020317,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
71215409,71215409,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
71423140,71423140,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
71627445,71627445,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
71839389,71839389,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
72022568,72022568,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
72242874,72242874,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
72442607,72442607,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
72638716,72638716,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
72837589,72837589,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
73037662,73037662,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
73229813,73229813,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
73453743,73453743,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
73656759,73656759,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
73852759,73852759,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
74052760,74052760,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
74252986,74252986,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
74452171,74452171,18,40,0,0,0,1514,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
