timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
66753182,66748047,80000.0,1.0,12.414887,23.123798,0.0,1,240,18,4,0,2,0,0,1,1,43
66836507,0,1200.0,0.25786987,0.0,0.45522267,0.0,0,0,0,0,0,0,0,1,0,1,36
66947601,66947263,80000.0,1.0,12.414887,23.123798,0.0,255,0,6,4,0,2,0,0,1,1,43
67751258,67748054,80000.0,1.0,12.995596,24.980856,0.0,1,240,18,4,0,2,0,0,1,1,43
67839409,0,1200.0,0.25786987,0.0,0.33594647,0.0,0,0,0,0,0,0,0,1,0,1,36
67963201,67962406,80000.0,1.0,12.995596,24.980856,0.0,255,0,6,4,0,2,0,0,1,1,43
68751125,68749989,80000.0,1.0,13.075391,24.967272,0.0,1,240,18,4,0,2,0,0,1,1,43
68843737,0,1200.0,0.25786987,0.0,0.66510016,0.0,0,0,0,0,0,0,0,1,0,1,36
68951632,68950043,80000.0,1.0,13.075391,24.967272,0.0,255,0,6,4,0,2,0,0,1,1,43
69754888,69749145,80000.0,1.0,13.005384,24.900614,0.0,1,240,18,4,0,2,0,0,1,1,43
69847367,0,1200.0,0.25786987,0.0,0.37564355,0.0,0,0,0,0,0,0,0,1,0,1,36
69949407,69949132,80000.0,1.0,13.005384,24.900614,0.0,255,0,6,4,0,2,0,0,1,1,43
70752637,70750041,80000.0,1.0,12.980825,24.901096,0.0,1,240,18,4,0,2,0,0,1,1,43
70848462,0,1200.0,0.25786987,0.0,0.38159817,0.0,0,0,0,0,0,0,0,1,0,1,36
70949019,70948386,80000.0,1.0,12.980825,24.901096,0.0,255,0,6,4,0,2,0,0,1,1,43
71748373,71747224,80000.0,1.0,12.997685,24.984873,0.0,1,240,18,4,0,2,0,0,1,1,43
71858784,0,1200.0,0.25786987,0.0,0.36719003,0.0,0,0,0,0,0,0,0,1,0,1,36
71955968,71952355,80000.0,1.0,12.997685,24.984873,0.0,255,0,6,4,0,2,0,0,1,1,43
72750783,72749179,80000.0,1.0,13.11227,25.036144,0.0,1,240,18,4,0,2,0,0,1,1,43
72859261,0,1200.0,0.25786987,0.0,0.5657375,0.0,0,0,0,0,0,0,0,1,0,1,36
72955346,72954147,80000.0,1.0,13.11227,25.036144,0.0,255,0,6,4,0,2,0,0,1,1,43
73746546,73746322,80000.0,1.0,13.0337715,25.028713,0.0,1,240,18,4,0,2,0,0,1,1,43
73868714,0,1200.0,0.25786987,0.0,0.4537025,0.0,0,0,0,0,0,0,0,1,0,1,36
73950217,73949193,80000.0,1.0,13.0337715,25.028713,0.0,255,0,6,4,0,2,0,0,1,1,43
74748800,74748044,80000.0,1.0,13.007231,24.923283,0.0,1,240,18,4,0,2,0,0,1,1,43
74881395,0,1200.0,0.25786987,0.0,0.37742448,0.0,0,0,0,0,0,0,0,1,0,1,36
74953902,74953212,80000.0,1.0,13.007231,24.923283,0.0,255,0,6,4,0,2,0,0,1,1,43
75747790,75747605,80000.0,1.0,12.991627,25.057062,0.0,1,240,18,4,0,2,0,0,1,1,43
75891688,0,1200.0,0.25786987,0.0,0.30084023,0.0,0,0,0,0,0,0,0,1,0,1,36
75951845,75948396,80000.0,1.0,12.991627,25.057062,0.0,255,0,6,4,0,2,0,0,1,1,43
76751605,76750269,80000.0,1.0,12.98626,25.074646,0.0,1,240,18,4,0,2,0,0,1,1,43
76892349,0,1200.0,0.25786987,0.0,0.73602,0.0,0,0,0,0,0,0,0,1,0,1,36
76950968,76950123,80000.0,1.0,12.98626,25.074646,0.0,255,0,6,4,0,2,0,0,1,1,43
77746567,77745515,80000.0,1.0,13.085113,24.915585,0.0,1,240,18,4,0,2,0,0,1,1,43
77896682,0,1200.0,0.25786987,0.0,0.33551866,0.0,0,0,0,0,0,0,0,1,0,1,36
77953815,77950096,80000.0,1.0,13.085113,24.915585,0.0,255,0,6,4,0,2,0,0,1,1,43
78748002,78746151,80000.0,1.0,12.988593,25.317629,0.0,1,240,18,4,0,2,0,0,1,1,43
78901342,0,1200.0,0.25786987,0.0,0.44985148,0.0,0,0,0,0,0,0,0,1,0,1,36
