timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
67505172,inf,1,0,0,0,0
68514057,inf,1,0,0,0,0
69519077,inf,1,0,0,0,0
70531850,inf,1,0,0,0,0
71547116,inf,1,0,0,0,0
72552189,inf,1,0,0,0,0
73561631,inf,1,0,0,0,0
74567599,inf,1,0,0,0,0
75577179,inf,1,0,0,0,0
76593644,inf,1,0,0,0,0
77598116,inf,1,0,0,0,0
77872410,inf,0,0,1,0,0
78877664,inf,0,0,1,0,0
79887142,inf,0,0,1,0,0
79972245,inf,0,0,0,0,0
80981812,inf,0,0,0,0,0
81991107,inf,0,0,0,0,0
82996371,inf,0,0,0,0,0
84008168,inf,0,0,0,0,0
85017428,inf,0,0,0,0,0
86022268,inf,0,0,0,0,0
87027150,inf,0,0,0,0,0
88037458,inf,0,0,0,0,0
89046732,inf,0,0,0,0,0
90059121,inf,0,0,0,0,0
91068434,inf,0,0,0,0,0
92076496,inf,0,0,0,0,0
93085132,inf,0,0,0,0,0
94099261,inf,0,0,0,0,0
95101149,inf,0,0,0,0,0
96107139,inf,0,0,0,0,0
98128056,inf,0,0,0,0,0
99138305,inf,0,0,0,0,0
100149134,inf,0,0,0,0,0
101157154,inf,0,0,0,0,0
102169112,inf,0,0,0,0,0
103180155,inf,0,0,0,0,0
104186059,inf,0,0,0,0,0
105194101,inf,0,0,0,0,0
106203784,inf,0,0,0,0,0
107217424,inf,0,0,0,0,0
108225199,inf,0,0,0,0,0
109238169,inf,0,0,0,0,0
110247787,inf,0,0,0,0,0
111262079,inf,0,0,0,0,0
112270132,inf,0,0,0,0,0
113273410,inf,0,0,0,0,0
114274109,inf,0,0,0,0,0
115288215,inf,0,0,0,0,0
116299060,inf,0,0,0,0,0
117304065,inf,0,0,0,0,0
118310104,inf,0,0,0,0,0
119324531,inf,0,0,0,0,0
120337341,inf,0,0,0,0,0
121348159,inf,0,0,0,0,0
122357273,inf,0,0,0,0,0
123368720,inf,0,0,0,0,0
124379777,inf,0,0,0,0,0
125388181,inf,0,0,0,0,0
126398105,inf,0,0,0,0,0
127409149,inf,0,0,0,0,0
128427877,inf,0,0,0,0,0
129442335,inf,0,0,0,0,0
130453187,inf,0,0,0,0,0
131463099,inf,0,0,0,0,0
132469136,inf,0,0,0,0,0
133473322,inf,0,0,0,0,0
134482150,inf,0,0,0,0,0
135489176,inf,0,0,0,0,0
136490139,inf,0,0,0,0,0
137495174,inf,0,0,0,0,0
138506949,inf,0,0,0,0,0
139513394,inf,0,0,0,0,0
140524678,inf,0,0,0,0,0
141533177,inf,0,0,0,0,0
142543887,inf,0,0,0,0,0
143548213,inf,0,0,0,0,0
144558059,inf,0,0,0,0,0
145569212,inf,0,0,0,0,0
146577159,inf,0,0,0,0,0
147588184,inf,0,0,0,0,0
148599062,inf,0,0,0,0,0
149610105,inf,0,0,0,0,0
150614128,inf,0,0,0,0,0
151624059,inf,0,0,0,0,0
152630056,inf,0,0,0,0,0
153637142,inf,0,0,0,0,0
154648062,inf,0,0,0,0,0
155669116,inf,0,0,0,0,0
156679061,inf,0,0,0,0,0
157686061,inf,0,0,0,0,0
158695149,inf,0,0,0,0,0
159706161,inf,0,0,0,0,0
160722752,inf,0,0,0,0,0
161735060,inf,0,0,0,0,0
162746232,inf,0,0,0,0,0
163759064,inf,0,0,0,0,0
164769138,inf,0,0,0,0,0
165775112,inf,0,0,0,0,0
166781199,inf,0,0,0,0,0
167790152,inf,0,0,0,0,0
168806347,inf,0,0,0,0,0
169823061,inf,0,0,0,0,0
170833973,inf,0,0,0,0,0
171839101,inf,0,0,0,0,0
172845436,inf,0,0,0,0,0
173852060,inf,0,0,0,0,0
