timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
66645068,-0.014633049,0.06816018,0.24088383
66654679,-0.012808181,0.081030704,0.23334101
66663505,-0.014670862,0.07184282,0.23786731
66674673,0.0006823362,0.07550676,0.2376974
66683483,-0.014518764,0.068104096,0.250001
66702666,-0.033823907,0.071824126,0.24114692
66712267,-0.026146885,0.07915201,0.24109577
66722666,-0.014670581,0.07550676,0.23788984
66733081,-0.020447675,0.06635625,0.23638614
66742687,-0.020447675,0.06635625,0.23638614
66751467,-0.010946071,0.08289072,0.22876962
66761884,-0.008742795,0.06259884,0.2514146
66771466,-0.003156457,0.06817887,0.23770045
66781878,-0.0166086,0.07734807,0.23640563
66791467,-0.0166086,0.07734807,0.23640563
66801066,-0.022461038,0.079226784,0.22889143
66810667,-0.012656932,0.066300176,0.24540709
66821867,-0.0049409675,0.084601186,0.24846259
66830668,-0.02238626,0.060869686,0.23485687
66839508,-0.007031651,0.08285333,0.23479962
66849866,-0.0070711584,0.06455232,0.2316479
66859488,-0.020409297,0.0700015,0.23944773
66869911,-0.009008897,0.07005757,0.23018624
66879486,-0.0011797765,0.07364675,0.24226879
66889900,-0.018433182,0.06814148,0.243971
66898667,-0.012656932,0.066300176,0.24540709
66909901,-0.014631354,0.09014384,0.24101903
66918667,-0.0030794193,0.07913332,0.24384615
66929871,-0.02417077,0.077291995,0.24561903
66937866,0.0025433192,0.06271099,0.23303589
66947467,-0.0031942697,0.07186151,0.23468392
66957879,-0.022538077,0.06827233,0.22274572
66967467,-0.028048221,0.06265492,0.24253798
66977868,-0.0012559672,0.073684126,0.23619063
66986667,-0.004979628,0.077291995,0.24537846
66997876,-0.014594671,0.07180543,0.24394542
67006667,-0.0068027973,0.08640512,0.2530565
67017916,-0.010946071,0.08289072,0.22876962
67026675,-0.010717499,0.08277856,0.24700397
67035466,-0.010756159,0.075469375,0.24391985
67045880,-0.001064926,0.08091855,0.25143102
67055509,-0.024132391,0.080937244,0.24868062
67065866,0.006421055,0.08101201,0.23613948
67075467,-0.03959903,0.08832121,0.23980096
67085869,-0.012502291,0.09553693,0.2577436
67094667,-0.012885219,0.070076264,0.22719526
67105883,-0.0012556845,0.07734807,0.23621316
67114666,-0.02227141,0.06814148,0.24401912
67125871,0.010257589,0.059028365,0.23595616
67133866,-0.0068411753,0.082759865,0.2499949
67143467,-0.028008433,0.08461988,0.2457122
67153866,-0.006727172,0.07903986,0.25908956
67163467,-0.016379181,0.08822774,0.25470757
67173870,-0.016379181,0.08822774,0.25470757
67182667,-0.014555164,0.09010645,0.24709715
67193866,-0.010756159,0.075469375,0.24391985
67202668,-0.045415346,0.06453363,0.23516808
67213866,-0.010603496,0.07905855,0.25609863
67222687,-0.010603496,0.07905855,0.25609863
67231467,-0.02607013,0.0864425,0.24721895
67241866,-0.018584432,0.082872026,0.2319049
67251504,-0.014593543,0.086461194,0.24403556
67261866,-0.020446263,0.08467595,0.2364988
67272267,-0.020446263,0.08467595,0.2364988
67281867,-0.010869597,0.086517274,0.23487027
67290680,-0.0030407591,0.0864425,0.24693029
67301866,-0.0069560255,0.07548807,0.24083267
67310680,-0.016492901,0.09561171,0.24563546
67329867,-0.022193808,0.08642381,0.2502099
67339468,-0.022308659,0.07915201,0.24104765
67349905,-0.020408733,0.07732938,0.2394928
67359467,-0.008741948,0.073590666,0.2514822
67369868,-0.008741948,0.073590666,0.2514822
67378667,-0.026071258,0.07178674,0.24712883
67389866,-0.026337078,0.082909405,0.225923
67398667,-0.0049787806,0.08828382,0.24544606
67409866,-0.0012937794,0.07736676,0.23317413
67418670,-0.0012937794,0.07736676,0.23317413
67427469,-0.016571352,0.06633756,0.23937708
67437866,-0.022423226,0.07554415,0.23190795
67447496,-0.016455654,0.084601186,0.24860692
67457915,-0.006878705,0.09010645,0.24700093
67468285,-0.006878705,0.09010645,0.24700093
67477875,-0.004826964,0.08088116,0.25755724
67486667,-0.026109353,0.07180543,0.24408977
67497880,-0.020333106,0.06996411,0.24552585
67506666,-0.024133239,0.06994542,0.24861303
67525866,-0.012733122,0.06633756,0.23932898
67535490,-0.020408733,0.07732938,0.2394928
67545872,-0.0069560255,0.07548807,0.24083267
67556281,-0.020331977,0.08461988,0.24561597
67565867,-0.020331977,0.08461988,0.24561597
67574667,-0.0012551197,0.08467595,0.23625824
67585866,-0.0146702975,0.079170704,0.23791237
67594667,-0.01079256,0.097471714,0.24101597
67605866,-0.007031651,0.08285333,0.23479962
67614667,-0.007031651,0.08285333,0.23479962
67623506,-0.028083777,0.09564909,0.23970169
67633866,-0.0052073514,0.088395976,0.2272117
67643507,-0.035837553,0.081030704,0.23362969
67653867,-0.020332258,0.08095594,0.24559344
67664299,-0.020332258,0.08095594,0.24559344
67673071,-0.0050558182,0.07732938,0.23930034
67682690,-0.014517352,0.08642381,0.25011367
67693076,-0.01466945,0.09016253,0.23797998
67702681,-0.016532408,0.07731069,0.24248376
67713075,-0.016532408,0.07731069,0.24248376
67721880,-0.031961232,0.08101201,0.2366206
67733079,-0.012770934,0.070020184,0.23631245
67741867,-0.010832068,0.079170704,0.23786427
67753067,-0.014555447,0.0864425,0.24707462
67761867,-0.014555447,0.0864425,0.24707462
67770666,-0.01847043,0.07915201,0.24099953
67781067,-0.024131544,0.09192907,0.24874821
67790667,-0.02040845,0.080993325,0.23951533
67801066,0.0007201489,0.071824126,0.24071391
67810676,0.0007201489,0.071824126,0.24071391
67821067,0.010373004,0.07362805,0.24516347
67829867,-0.01292275,0.07742284,0.22420129
67841072,-0.010642439,0.06808541,0.25299194
67849867,-0.0031550447,0.08649858,0.2378131
67859476,-0.0031550447,0.08649858,0.2378131
67869066,-0.039407704,0.09921956,0.25506386
67878688,-0.020217974,0.08089986,0.2547106
67889066,-0.02614745,0.071824126,0.2410507
67898666,0.00079690426,0.07911462,0.24683711
67909067,0.00079690426,0.07911462,0.24683711
67917897,-0.01824101,0.09003168,0.25930148
67929069,-0.033785813,0.07180543,0.24418598
67937867,-0.024247242,0.07366544,0.23951837
67949066,-0.024359833,0.09570517,0.23053642
67957881,-0.024359833,0.09570517,0.23053642
67966676,-0.014479257,0.08640512,0.25315273
67977068,-0.006879835,0.07545068,0.2469108
67986672,-0.01079369,0.082815945,0.24092585
67997068,-0.022080086,0.07903986,0.259282
68007480,-0.022080086,0.07903986,0.259282
68017066,-0.012731992,0.080993325,0.2394191
68025870,-0.010641026,0.08640512,0.2531046
68037066,0.0044824695,0.075525455,0.23461021
68045882,-0.022269998,0.086461194,0.24413179
68065066,-0.03382278,0.08647989,0.24123706
68074683,-0.012693048,0.09196646,0.24252579
68085068,-0.020446545,0.08101201,0.23647627
68094672,-0.01265552,0.08461988,0.24551976
68105073,-0.01265552,0.08461988,0.24551976
68113866,-0.0031177972,0.07548807,0.24078456
68125066,-0.02610794,0.09012514,0.24420242
68133867,-0.018433182,0.06814148,0.243971
68145066,-0.029870545,0.082759865,0.2502836
68153076,-0.022193808,0.08642381,0.2502099
68162670,-0.016455371,0.08826513,0.24862947
68173080,-0.008892917,0.09198515,0.2394386
68182672,-0.024208017,0.088302515,0.24264759
68193076,-0.0127700865,0.08101201,0.23638004
68201915,-0.006993556,0.08283464,0.23783869
68213067,-0.01847043,0.07915201,0.24099953
68221892,-0.022384848,0.0791894,0.23496954
68233067,-0.028199473,0.077385455,0.23047186
68241871,-0.004863365,0.1028835,0.25465336
68261066,-0.014480386,0.07174936,0.25306258
68270694,-0.006802515,0.09006907,0.25307903
68281075,-0.008855386,0.08463857,0.24243261
68290667,-0.020369789,0.088302515,0.24259947
68301075,-0.020369789,0.088302515,0.24259947
68309866,-0.0147470515,0.07188021,0.23178919
68321074,-0.022423226,0.07554415,0.23190795
68329877,-0.030060738,0.086517274,0.23511083
68341069,-0.022269998,0.086461194,0.24413179
68349885,-0.022269998,0.086461194,0.24413179
68358667,-0.008931858,0.08101201,0.23633192
68369067,0.0006072754,0.09019992,0.23170939
68379467,-0.018432898,0.07180543,0.24399354
68389067,-0.018508809,0.07550676,0.23793796
