timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
26091803,inf,1,0,0,0,0
27100255,inf,1,0,0,0,0
28112135,inf,1,0,0,0,0
28133140,inf,0,0,1,0,0
29140172,inf,0,0,1,0,0
29372212,inf,0,0,0,0,0
30380221,inf,0,0,0,0,0
31390596,inf,0,0,0,0,0
32400182,inf,0,0,0,0,0
33414062,inf,0,0,0,0,0
34419150,inf,0,0,0,0,0
35432304,inf,0,0,0,0,0
36441106,inf,0,0,0,0,0
37452158,inf,0,0,0,0,0
38461199,inf,0,0,0,0,0
39471355,inf,0,0,0,0,0
40478669,inf,0,0,0,0,0
41488110,inf,0,0,0,0,0
42502205,inf,0,0,0,0,0
43510734,inf,0,0,0,0,0
44518056,inf,0,0,0,0,0
45530098,inf,0,0,0,0,0
46538055,inf,0,0,0,0,0
47550055,inf,0,0,0,0,0
49568192,inf,0,0,0,0,0
50589130,inf,0,0,0,0,0
51603000,inf,0,0,0,0,0
52613891,inf,0,0,0,0,0
53623646,inf,0,0,0,0,0
54631198,inf,0,0,0,0,0
55642613,inf,0,0,0,0,0
56653126,inf,0,0,0,0,0
57656430,inf,0,0,0,0,0
58661107,inf,0,0,0,0,0
59670118,inf,0,0,0,0,0
60681099,inf,0,0,0,0,0
61690919,inf,0,0,0,0,0
62695090,inf,0,0,0,0,0
63711197,inf,0,0,0,0,0
64721867,inf,0,0,0,0,0
65728585,inf,0,0,0,0,0
66738062,inf,0,0,0,0,0
67752248,inf,0,0,0,0,0
68761108,inf,0,0,0,0,0
69768177,inf,0,0,0,0,0
70778065,inf,0,0,0,0,0
71792138,inf,0,0,0,0,0
72800141,inf,0,0,0,0,0
73816159,inf,0,0,0,0,0
74835059,inf,0,0,0,0,0
75841598,inf,0,0,0,0,0
76852443,inf,0,0,0,0,0
77858062,inf,0,0,0,0,0
78865386,inf,0,0,0,0,0
79870063,inf,0,0,0,0,0
80880536,inf,0,0,0,0,0
81891544,inf,0,0,0,0,0
82898566,inf,0,0,0,0,0
83906110,inf,0,0,0,0,0
84919181,inf,0,0,0,0,0
85939004,inf,0,0,0,0,0
86952425,inf,0,0,0,0,0
87963153,inf,0,0,0,0,0
88973072,inf,0,0,0,0,0
89980276,inf,0,0,0,0,0
92004142,inf,0,0,0,0,0
93014633,inf,0,0,0,0,0
94022985,inf,0,0,0,0,0
95031714,inf,0,0,0,0,0
96038939,inf,0,0,0,0,0
97056274,inf,0,0,0,0,0
98070068,inf,0,0,0,0,0
99081335,inf,0,0,0,0,0
100089061,inf,0,0,0,0,0
101097061,inf,0,0,0,0,0
102110064,inf,0,0,0,0,0
103120224,inf,0,0,0,0,0
104128989,inf,0,0,0,0,0
105139175,inf,0,0,0,0,0
106146551,inf,0,0,0,0,0
107158001,inf,0,0,0,0,0
108164154,inf,0,0,0,0,0
109175061,inf,0,0,0,0,0
110185187,inf,0,0,0,0,0
111190098,inf,0,0,0,0,0
112199153,inf,0,0,0,0,0
113210107,inf,0,0,0,0,0
114217059,inf,0,0,0,0,0
115226112,inf,0,0,0,0,0
116235187,inf,0,0,0,0,0
118252183,inf,0,0,0,0,0
119265869,inf,0,0,0,0,0
120280168,inf,0,0,0,0,0
121293063,inf,0,0,0,0,0
122297097,inf,0,0,0,0,0
123306064,inf,0,0,0,0,0
124314132,inf,0,0,0,0,0
125327156,inf,0,0,0,0,0
126335468,inf,0,0,0,0,0
127346072,inf,0,0,0,0,0
128356416,inf,0,0,0,0,0
129367059,inf,0,0,0,0,0
130387062,inf,0,0,0,0,0
131396155,inf,0,0,0,0,0
132411015,inf,0,0,0,0,0
133431059,inf,0,0,0,0,0
134442073,inf,0,0,0,0,0
135447059,inf,0,0,0,0,0
136455171,inf,0,0,0,0,0
137462099,inf,0,0,0,0,0
138479061,inf,0,0,0,0,0
139488741,inf,0,0,0,0,0
140499420,inf,0,0,0,0,0
141510947,inf,0,0,0,0,0
142519731,inf,0,0,0,0,0
143529102,inf,0,0,0,0,0
144542874,inf,0,0,0,0,0
145555407,inf,0,0,0,0,0
147568964,inf,0,0,0,0,0
148580425,inf,0,0,0,0,0
149589103,inf,0,0,0,0,0
150595063,inf,0,0,0,0,0
151604443,inf,0,0,0,0,0
152613383,inf,0,0,0,0,0
153622122,inf,0,0,0,0,0
154632223,inf,0,0,0,0,0
155644229,inf,0,0,0,0,0
156654977,inf,0,0,0,0,0
157663960,inf,0,0,0,0,0
158679487,inf,0,0,0,0,0
161704377,inf,0,0,0,0,0
162712477,inf,0,0,0,0,0
163721738,inf,0,0,0,0,0
164732201,inf,0,0,0,0,0
165744575,inf,0,0,0,0,0
166753027,inf,0,0,0,0,0
167759766,inf,0,0,0,0,0
168766831,inf,0,0,0,0,0
169770919,inf,0,0,0,0,0
170774873,inf,0,0,0,0,0
171790822,inf,0,0,0,0,0
172463736,inf,0,0,0,0,1
172550905,inf,0,0,0,0,0
173552145,inf,0,0,0,0,0
173763385,inf,0,0,1,0,0
174038398,inf,0,0,0,1,0
174378745,inf,1,0,0,0,0
175383144,inf,1,0,0,0,0
176389741,inf,1,0,0,0,0
177398057,inf,1,0,0,0,0
