timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
26703295,0,0.0,0.0,0.14724618,0.6509984,-0.03184432,0.14816174,0.6470082,-0.25513867,-0.0011504437,0.0019383752,0.018124575,0.0077949404,0.0009055792,-0.0012440314,-0.0001416259,-0.00087827805,-0.0016396082,0.037266158,3.0628703,0.0,0.1,-0.018124575,0.0053459792,0.0036762753,0.025943216,0.017178712,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
26807284,0,0.0,0.0,0.1471282,0.65095943,-0.031800825,0.14816174,0.6470082,-0.25513867,-0.0010979066,0.0016566128,0.01782991,0.0073034978,0.0009055792,-0.0012440314,-0.0001416259,-0.010663132,0.018280828,0.025684787,3.0626662,0.0,0.1,-0.01782991,0.005078966,0.0034916815,0.025889706,0.017142847,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
26903290,0,0.0,0.0,0.14705604,0.6509162,-0.031797566,0.14816174,0.6470082,-0.25513867,-0.0009599463,0.0016501255,0.017282994,0.006644231,0.0009055792,-0.0012440314,-0.0001416259,0.0035428714,0.010274545,0.03799533,3.0626402,0.0,0.1,-0.017282994,0.0050662244,0.0034796684,0.025939438,0.017173262,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27007270,0,0.0,0.0,0.14702167,0.6509091,-0.031837575,0.14816174,0.6470082,-0.25513867,-0.00079129403,0.0025173991,0.017265713,0.0065074265,0.0009055792,-0.0012440314,-0.0001416259,0.005391819,0.13787146,0.057141777,3.0627398,0.0,0.1,-0.017265713,0.005271546,0.0036093157,0.026510047,0.017509062,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27111289,0,0.0,0.0,0.14708845,0.65098745,-0.03184057,0.14816174,0.6470082,-0.25513867,0.0010586894,0.002132855,0.018691394,0.007825357,0.0009055792,-0.0012440314,-0.0001416259,0.29361022,-0.19328342,-0.02429707,3.0628257,0.0,0.1,-0.018691394,0.0051261904,0.0035156093,0.026051987,0.017243361,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27214470,0,0.0,0.0,0.1472315,0.6510926,-0.031804994,0.14816174,0.6470082,-0.25513867,-0.0011945791,0.006445762,0.018820949,0.007840951,0.0009055792,-0.0012440314,-0.0001416259,-0.62586564,0.06545147,0.05005853,3.0639725,0.0,0.1,-0.018820949,0.0050701415,0.0034779832,0.02593863,0.01717788,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27310469,0,0.0,0.0,0.14735791,0.6511191,-0.031694874,0.14816174,0.6470082,-0.25513867,0.0010977619,0.0012617098,0.019171486,0.008156121,0.0009055792,-0.0012440314,-0.0001416259,0.14970785,-0.049157005,-0.029824298,3.0638149,0.0,0.1,-0.019171486,0.0054637664,0.003733354,0.026797468,0.017680006,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27414518,0,0.0,0.0,0.14756888,0.6511764,-0.03156856,0.14816174,0.6470082,-0.25513867,0.000418165,0.0014481922,0.019146958,0.0080706645,0.0009055792,-0.0012440314,-0.0001416259,-0.2292784,-0.027941193,0.028677333,3.0633,0.0,0.1,-0.019146958,0.005189137,0.0035600038,0.02594976,0.017185865,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27518479,0,0.0,0.0,0.14766589,0.6510173,-0.03156993,0.14816174,0.6470082,-0.25513867,0.00030077263,0.00089919067,0.018639317,0.007448464,0.0009055792,-0.0012440314,-0.0001416259,0.103456296,-0.34632084,0.11114595,3.062162,0.0,0.1,-0.018639317,0.005089137,0.0034920007,0.025910545,0.01716297,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27614470,0,0.0,0.0,0.14785829,0.65085256,-0.031724725,0.14816174,0.6470082,-0.25513867,0.0010577836,0.004547515,0.016640946,0.0053375857,0.0009055792,-0.0012440314,-0.0001416259,-0.16569535,0.8280553,0.09720401,3.0640213,0.0,0.1,-0.016640946,0.004950494,0.0033996732,0.025650578,0.017008094,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27718479,0,0.0,0.0,0.14791432,0.65066653,-0.031934038,0.14816174,0.6470082,-0.25513867,0.0019601202,0.0007840322,0.017944565,0.006547111,0.0009055792,-0.0012440314,-0.0001416259,0.37052298,1.0348688,0.02594284,3.0623493,0.0,0.1,-0.017944565,0.004963296,0.0034072325,0.025672616,0.017021872,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27822496,0,0.0,0.0,0.147945,0.65039384,-0.03204174,0.14816174,0.6470082,-0.25513867,-0.0013590392,-0.00046742664,0.018428415,0.0069773477,0.0009055792,-0.0012440314,-0.0001416259,0.31066638,0.18029687,-0.24895822,3.0628395,0.0,0.1,-0.018428415,0.004901207,0.0033686531,0.025391564,0.016858168,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
27918483,0,0.0,0.0,0.14786321,0.65043044,-0.032162372,0.14816174,0.6470082,-0.25513867,0.00081881136,-0.00062054617,0.017434534,0.005960801,0.0009055792,-0.0012440314,-0.0001416259,-0.37651277,0.9582893,0.13458703,3.0649664,0.0,0.1,-0.017434534,0.005044348,0.0034615297,0.0257529,0.017072963,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
