timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
26699276,0.00042582906,0.0001469102,0.0005417736,0.03936179,-0.0015338084,0.006959959,0.9991996,0.5218774,-0.008336061,0.006207825,0.8529572,3
26727304,0.0015373453,-0.000897147,-0.0031153779,0.039380707,-0.0015182437,0.006969846,0.9991989,0.5218774,-0.008336061,0.006207825,0.8529572,3
26763318,-0.0012493036,0.0015402026,-0.0029304675,0.039419662,-0.0014952107,0.0069779675,0.9991973,0.5218774,-0.008336061,0.006207825,0.8529572,3
26795307,-0.0002853335,-0.0012351172,-0.003171408,0.039454628,-0.0014860461,0.00698799,0.9991959,0.5218774,-0.008336061,0.006207825,0.8529572,3
26827277,0.00020449521,-0.0012324288,-0.0001936917,0.03947373,-0.0014597493,0.006993664,0.99919504,0.5218774,-0.008336061,0.006207825,0.8529572,3
26859270,0.00082077284,0.00015645352,-0.0007334461,0.039484862,-0.001445076,0.007007803,0.9991946,0.5218774,-0.008336061,0.006207825,0.8529572,3
26891273,0.0017582085,2.022856e-05,0.0028453916,0.039486438,-0.0014334407,0.00703444,0.9991943,0.5218774,-0.008336061,0.006207825,0.8529572,3
26923312,1.8318882e-05,0.00045159826,0.0015044671,0.039463297,-0.0014256414,0.0070376447,0.9991953,0.5218774,-0.008336061,0.006207825,0.8529572,3
26955289,0.0007617834,-0.002081321,0.001267056,0.039452117,-0.0013973118,0.0070516444,0.99919564,0.5218774,-0.008336061,0.006207825,0.8529572,3
26987320,-0.0005292882,-0.0014465529,0.00032901904,0.039424982,-0.0013765134,0.0070580966,0.9991967,0.5218774,-0.008336061,0.006207825,0.8529572,3
27018505,-0.0071427133,0.0006703467,0.013417796,0.03935502,-0.001374355,0.007076989,0.9991993,0.5218774,-0.008336061,0.006207825,0.8529572,3
27047270,-0.01730321,0.021398505,0.004733141,0.039134763,-0.0013940439,0.0070293187,0.99920833,0.5218774,-0.008336061,0.006207825,0.8529572,3
27078474,0.0031305142,0.0029500904,-0.007917476,0.03918034,-0.0013246239,0.0071653835,0.99920565,0.5218774,-0.008336061,0.006207825,0.8529572,3
27111289,0.04779914,0.019334953,-0.0068664714,0.03938393,-0.00136551,0.007173694,0.9991975,0.5218774,-0.008336061,0.006207825,0.8529572,3
27142470,-0.10829664,-0.013961205,0.033007536,0.039104044,-0.0014036054,0.006871625,0.9992106,0.5218774,-0.008336061,0.006207825,0.8529572,3
27174470,0.031938035,0.04786997,-0.0055544325,0.03885477,-0.0015045431,0.0072401427,0.9992175,0.5218774,-0.008336061,0.006207825,0.8529572,3
27206470,0.031195376,0.0015445105,0.00064592436,0.03882075,-0.0014222044,0.007353266,0.99921817,0.5218774,-0.008336061,0.006207825,0.8529572,3
27238476,-0.024026854,-0.043397073,0.0069360854,0.038755305,-0.0014151726,0.0070071206,0.99922323,0.5218774,-0.008336061,0.006207825,0.8529572,3
27270470,0.005039968,0.019042399,-0.008308199,0.038795434,-0.001448287,0.0070750457,0.99922115,0.5218774,-0.008336061,0.006207825,0.8529572,3
27302470,0.012800714,0.016036687,-0.0032589089,0.038885042,-0.0014270311,0.00730066,0.999216,0.5218774,-0.008336061,0.006207825,0.8529572,3
