timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
26603383,26603301,-0.42848426,0.4101895,-0.00252611,0.08,0.0,0.0,0.0,-1.0
26707466,26707300,-0.4275402,0.41050133,-0.0020464635,0.08,0.0,0.0,0.0,-1.0
26807434,26807284,-0.45986316,0.376742,-0.0015750726,0.08,0.0,0.0,0.0,-1.0
26907391,26907270,-0.29770866,0.053878307,-0.0008803012,0.08,0.0,0.0,0.0,-1.0
27011364,27011283,-0.0139564,-0.0043950216,-0.00032835105,0.08,0.0,0.0,0.0,-1.0
27111368,27111289,-0.009202957,0.00087900914,0.0020842382,0.08,0.0,0.0,0.0,-1.0
27214589,27214470,-0.0038645433,-0.011073431,-0.00031912982,0.08,0.0,0.0,0.0,-1.0
27314549,27314470,-0.012025435,-0.0044521084,0.00040964244,0.08,0.0,0.0,0.0,-1.0
27414597,27414518,-0.010549375,-0.0072051054,0.001240164,0.08,0.0,0.0,0.0,-1.0
27518576,27518479,-0.00885257,-0.0024798184,0.0046329084,0.08,0.0,0.0,0.0,-1.0
27618550,27618470,-0.00045107384,-0.01452612,-0.0012638507,0.08,0.0,0.0,0.0,-1.0
27718617,27718479,-0.028394876,0.002298406,0.009696325,0.08,0.0,0.0,0.0,-1.0
27822600,27822496,-0.01441933,0.0023188079,-0.010026387,0.08,0.0,0.0,0.0,-1.0
27922567,27922470,-0.007948474,-0.01197714,0.0016613515,0.08,0.0,0.0,0.0,-1.0
28026571,28026475,-0.023425886,0.0067001386,0.008874725,0.08,0.0,0.0,0.0,-1.0
28126616,28126470,-0.017788742,0.0018776128,-0.0044880337,0.0964614,0.0,0.0,0.0,-1.0
28226570,28226470,-0.026719823,0.0043512704,-0.0031758433,0.12927745,0.0,0.0,0.0,-1.0
28330550,28330470,-0.01033557,-0.01890752,-0.0010974528,0.15745066,0.0,0.0,0.0,-1.0
28430617,28430504,-0.022105342,-0.024451867,-0.000795437,0.15694192,0.0,0.0,0.0,-1.0
28530589,28530470,-0.016695255,-0.0076814154,-0.0012031398,0.19317603,0.0,0.0,0.0,-1.0
28634569,28634489,-0.0141243255,-0.044292074,-0.0024473132,0.19022854,0.0,0.0,0.0,-1.0
28734551,28734471,-0.011692267,-0.014658319,-0.0037567047,0.19031154,0.0,0.0,0.0,-1.0
28838561,28838470,-0.003980929,-0.039769027,-0.0013016076,0.19031326,0.0,0.0,0.0,-1.0
28942565,28942476,-0.016504874,0.016860547,-0.0034552058,0.19031326,0.0,0.0,0.0,-1.0
29044982,29044908,0.016813984,0.028107159,0.0011144249,0.19031326,0.0,0.0,0.0,-1.0
29149045,29148915,0.012348782,0.007955141,-0.0003563912,0.19031326,0.0,0.0,0.0,-1.0
29249746,29249670,-0.012143725,0.011262637,-0.0032241815,0.19249003,0.0,0.0,0.0,-1.0
29349750,29349670,-0.0041785855,0.029725015,-0.0029501435,0.23188849,0.0,0.0,0.0,-1.0
29453751,29453678,-0.026419856,-0.012409106,-0.0038994816,0.24900404,0.0,0.0,0.0,-1.0
29553776,29553703,-0.07312041,-0.0070855054,-0.0029402054,0.24902415,0.0,0.0,0.0,-1.0
29657774,29657678,0.0012701363,0.027403796,0.0005969871,0.2490122,0.0,0.0,0.0,-1.0
29761796,29761669,0.032206345,-0.0057406095,-0.0048507294,0.24901205,0.0,0.0,0.0,-1.0
29861751,29861678,-0.02978674,0.009551588,-0.0050045946,0.24901205,0.0,0.0,0.0,-1.0
29965778,29965687,-0.02343993,0.0182068,-0.0012471362,0.25080487,0.0,0.0,0.0,-1.0
30069768,30069676,-0.02083218,-0.045761123,0.0006107389,0.2821916,0.0,0.0,0.0,-1.0
30169744,30169670,0.022007251,-0.06383309,-0.0032499763,0.28134155,0.0,0.0,0.0,-1.0
30273785,30273704,-0.028135149,-0.014056347,-0.007800011,0.30245245,0.0,0.0,0.0,-1.0
30373776,30373676,-0.04715013,-0.03288337,-0.0055693593,0.34373385,0.0,0.0,0.0,-1.0
30473779,30473670,0.025017604,-0.044294108,-0.008697173,0.34212807,0.0,0.0,0.0,-1.0
30577789,30577679,-0.110655054,-0.012866522,-0.0060198912,0.34211898,0.0,0.0,0.0,-1.0
30677761,30677688,-0.049381398,-0.0044705467,-0.0074968757,0.34212047,0.0,0.0,0.0,-1.0
