timestamp,load,ram_usage
25657813,0.6354538,0.80933934
27659655,0.7151668,0.85059816
28661378,0.705721,0.848491
29664353,0.6988108,0.848491
30665230,0.6910205,0.8487629
31668370,0.7100587,0.8487629
32671673,0.71746236,0.8487629
33673491,0.70898336,0.8480832
35678421,0.7083817,0.85059816
36682699,0.7186812,0.85059816
37685368,0.7058417,0.85059816
38686169,0.69956917,0.848491
39688356,0.70939505,0.848491
40689332,0.70843863,0.8487629
41691367,0.7154914,0.8487629
42692243,0.71267503,0.8480832
43695360,0.71319354,0.85059816
44698738,0.71324396,0.85059816
45699214,0.7050831,0.85059816
46705258,0.7125834,0.85059816
47706167,0.70654535,0.848491
49708423,0.7017503,0.8487629
50709582,0.705289,0.8487629
51711682,0.71145713,0.8535889
52714667,0.70870155,0.8572594
53715553,0.7152152,0.8572594
54718013,0.7227223,0.8572594
55727481,0.71973675,0.8572594
56729004,0.7120191,0.85515225
57730237,0.7149029,0.85515225
58733709,0.7095336,0.85515225
59734229,0.7092407,0.85542417
60736238,0.7017127,0.85542417
61737127,0.7084006,0.85474443
62742885,0.71317565,0.8572594
63743739,0.7148222,0.8572594
64746918,0.7163483,0.8572594
65747459,0.7169353,0.8572594
66749387,0.7120377,0.85515225
67750145,0.7112415,0.85515225
68751669,0.70688367,0.85542417
69753387,0.704555,0.85542417
70754210,0.7078762,0.85542417
71758726,0.7070993,0.8572594
72763585,0.7042979,0.8572594
73764379,0.71327853,0.8572594
74768219,0.7078566,0.8572594
75775048,0.7091866,0.85515225
76778161,0.7177638,0.85515225
77781897,0.7141373,0.85542417
78790401,0.71556586,0.85542417
79795188,0.7118571,0.85542417
80796793,0.70503515,0.8572594
81797462,0.7025159,0.8572594
82803719,0.70741296,0.8572594
83804178,0.7059466,0.8572594
84804509,0.71303886,0.8572594
85806643,0.7159091,0.85515225
86807395,0.7132703,0.85515225
87810854,0.71564627,0.85542417
88814028,0.71966004,0.85542417
89815196,0.7186042,0.85474443
91830215,0.6887256,0.8572594
92831499,0.7039615,0.8572594
93832241,0.7107316,0.8572594
94833127,0.7038431,0.85515225
95834565,0.7077585,0.85515225
96835306,0.715592,0.85542417
97837192,0.71893036,0.85542417
98838325,0.7115501,0.85542417
99846063,0.7182871,0.8572594
100849213,0.71304715,0.8572594
101850127,0.7116722,0.8572594
102852594,0.70110565,0.8572594
103853788,0.702868,0.85515225
104856579,0.7076943,0.85515225
105857175,0.69627726,0.85542417
106858601,0.6996521,0.85542417
107859853,0.71021193,0.85542417
108864956,0.71729267,0.8572594
109866190,0.7125187,0.8572594
110867373,0.7150837,0.8572594
111873601,0.71337914,0.8572594
112874688,0.7124067,0.8572594
113878147,0.70103496,0.85515225
114882045,0.7037288,0.85515225
115885878,0.7092718,0.85542417
117891416,0.6955974,0.85474443
118892400,0.70561713,0.8572594
119895520,0.710251,0.8572594
120897315,0.71029055,0.8572594
121898174,0.710323,0.8572594
122899309,0.71745026,0.85515225
123901953,0.7167196,0.85515225
124904981,0.7133849,0.85542417
125909587,0.71139216,0.85542417
126910205,0.70298815,0.85542417
127912491,0.70965576,0.8572594
128913379,0.70696616,0.8572594
129916198,0.70956814,0.8572594
130918900,0.70727515,0.8572594
131919712,0.708288,0.85515225
132924362,0.71523595,0.85515225
133926718,0.7072788,0.85542417
134927689,0.71307087,0.85542417
135930999,0.71867824,0.85542417
136934127,0.7114488,0.85474443
137937788,0.71347296,0.8572594
138938127,0.7053287,0.8572594
139940670,0.70686543,0.8572594
140942166,0.7047602,0.8572594
141945162,0.70768964,0.85515225
142945294,0.7096052,0.85515225
143946127,0.7117901,0.85542417
144947196,0.7073237,0.85542417
145948182,0.71348953,0.85474443
146951677,0.7007507,0.8572594
147958980,0.7180747,0.8572594
148961794,0.7150959,0.8572594
149962847,0.7094922,0.8572594
150966975,0.7131283,0.85515225
151975989,0.70448124,0.85515225
152977409,0.7022048,0.85542417
153978227,0.7028909,0.85542417
154983834,0.70703316,0.85542417
155985567,0.71442366,0.8572594
156989174,0.7038897,0.8572594
157991812,0.7092279,0.8572594
158995736,0.7039753,0.8572594
162006000,0.71669316,0.85542417
163009425,0.7152127,0.85542417
164010155,0.7143208,0.85542417
165013765,0.71745694,0.85474443
166016425,0.7123194,0.8572594
167017201,0.6943077,0.8572594
168020588,0.7058897,0.8572594
169021285,0.7040755,0.8572594
170028491,0.70646584,0.85515225
171028466,0.7059341,0.85515225
172031608,0.7097167,0.85542417
173032368,0.6972374,0.85542417
174034815,0.6902194,0.85474443
175035344,0.69671106,0.8572594
176037560,0.70726013,0.8572594
177038127,0.75682616,0.8572594
